Time,ZW,ZZ,MaZ,MbZ,MaMb,MaMa,MbMb,RZ,MaR,MbR,RR,MaW,MbW,RW,generation,threshold,rM,total_females
1860,249.999999999986,0,0,0,0,0,0,0,0,0,0,5.49552749080866e-12,5.49552749080866e-12,0,63,0.5,0,249.999999999997
1890,249.999999999992,0,0,0,0,0,0,0,0,0,0,3.1614592726250996e-12,3.1614592726250996e-12,0,64,0.5,0,249.99999999999832
1920,249.999999999995,0,0,0,0,0,0,0,0,0,0,1.8187198133724999e-12,1.8187198133724999e-12,0,65,0.5,0,249.99999999999864
1950,249.999999999998,0,0,0,0,0,0,0,0,0,0,1.04627055872432e-12,1.04627055872432e-12,0,66,0.5,0,250.0000000000001
1980,249.999999999998,0,0,0,0,0,0,0,0,0,0,6.01897045385676e-13,6.01897045385676e-13,0,67,0.5,0,249.9999999999992
0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,1e-4,250
30,173.403592109312,0,0,0,0,0,0,0,0,0,0,133.913925457728,133.913925457728,0.00904322235638031,2,0.5,1e-4,441.24048624712435
60,131.747899412233,0,0,0,0,0,0,0,0,0,0,172.411544686898,172.409248020845,0.0298760915702499,3,0.5,1e-4,476.59856821154625
90,102.148137962938,0,0,0,0,0,0,0,0,0,0,55.5417076169981,55.5386650734882,0.0593830196510331,4,0.5,1e-4,213.28789367307533
120,101.050107591305,0,0,0,0,0,0,0,0,0,0,48.4788948200485,48.4740090161995,0.10389322881554,5,0.5,1e-4,198.10690465636853
150,116.568824565159,0,0,0,0,0,0,0,0,0,0,42.4886424676263,42.483551305988,0.190522235027714,6,0.5,1e-4,201.73154057380103
180,137.302606137381,0,0,0,0,0,0,0,0,0,0,37.0417135099529,37.0373366695135,0.314492778968114,7,0.5,1e-4,211.6961490958155
210,159.800681588121,0,0,0,0,0,0,0,0,0,0,30.6824528847907,30.6790171992669,0.469473456256926,8,0.5,1e-4,221.63162512843553
240,181.616834500033,0,0,0,0,0,0,0,0,0,0,23.8842585020025,23.8817505726342,0.63713066242618,9,0.5,1e-4,230.01997423709588
270,200.832444711718,0,0,0,0,0,0,0,0,0,0,17.4307110780862,17.4289996397889,0.795505934165285,10,0.5,1e-4,236.4876613637584
300,216.280811210836,0,0,0,0,0,0,0,0,0,0,11.9789832894394,11.9778805640295,0.927832960785092,11,0.5,1e-4,241.16550802509
330,227.712867601079,0,0,0,0,0,0,0,0,0,0,7.82299318302108,7.82231296323594,1.02746285642093,12,0.5,1e-4,244.38563660375695
360,235.600973741408,0,0,0,0,0,0,0,0,0,0,4.90946584624153,4.90905833130257,1.09655350302197,13,0.5,1e-4,246.51605142197408
390,240.751983536137,0,0,0,0,0,0,0,0,0,0,2.99331495871648,2.99307502074833,1.14163015484304,14,0.5,1e-4,247.88000367044486
420,243.98124321374,0,0,0,0,0,0,0,0,0,0,1.78943088906637,1.78929091796673,1.16980539045578,15,0.5,1e-4,248.72977041122886
450,245.948579462781,0,0,0,0,0,0,0,0,0,0,1.05614104363978,1.05605975648019,1.1869162450255,16,0.5,1e-4,249.24769650792646
480,247.124279884716,0,0,0,0,0,0,0,0,0,0,0.618378125488916,0.61833101563034,1.19711540867603,17,0.5,1e-4,249.55810443451128
510,247.818177673749,0,0,0,0,0,0,0,0,0,0,0.360305625514339,0.360278347882246,1.20312364718021,18,0.5,1e-4,249.7418852943258
540,248.224508812332,0,0,0,0,0,0,0,0,0,0,0.209326452519528,0.209310664512403,1.20663748455124,19,0.5,1e-4,249.84978341391516
570,248.461297965538,0,0,0,0,0,0,0,0,0,0,0.121403522735068,0.121394386461321,1.20868350502443,20,0.5,1e-4,249.9127793797588
600,248.598882807437,0,0,0,0,0,0,0,0,0,0,0.0703398911200774,0.070334604555091,1.20987173098557,21,0.5,1e-4,249.94942903409773
630,248.678685739973,0,0,0,0,0,0,0,0,0,0,0.0407302964920112,0.0407272376329772,1.21056072226452,22,0.5,1e-4,249.9707039963625
660,248.724925659122,0,0,0,0,0,0,0,0,0,0,0.0235768383414294,0.0235750684947021,1.21095986846345,23,0.5,1e-4,249.98303743442156
690,248.751701973652,0,0,0,0,0,0,0,0,0,0,0.0136448191567285,0.0136437951410469,1.21119097828578,24,0.5,1e-4,249.99018156623555
720,248.767201908394,0,0,0,0,0,0,0,0,0,0,0.00789587569311594,0.00789528321181493,1.21132475165344,25,0.5,1e-4,249.99431781895237
750,248.776172452826,0,0,0,0,0,0,0,0,0,0,0.00456881992692562,0.0045684771267402,1.21140216972196,26,0.5,1e-4,249.9967119196016
780,248.78136350421,0,0,0,0,0,0,0,0,0,0,0.00264357186267072,0.00264337352440444,1.21144696883181,27,0.5,1e-4,249.99809741842887
810,248.78436723796,0,0,0,0,0,0,0,0,0,0,0.00152956718779267,0.00152945243283934,1.21147289092005,28,0.5,1e-4,249.99889914850067
840,248.786105238483,0,0,0,0,0,0,0,0,0,0,8.8499418491732e-4,8.8492778981264e-4,1.21148788967666,29,0.5,1e-4,249.9993630501344
870,248.787110845168,0,0,0,0,0,0,0,0,0,0,5.1204608169282e-4,5.1200766672256e-4,1.21149656791662,30,0.5,1e-4,249.99963146683302
900,248.787692681026,0,0,0,0,0,0,0,0,0,0,2.9626190375704e-4,2.9623967757641e-4,1.21150158906333,31,0.5,1e-4,249.99978677167064
930,248.78802932387,0,0,0,0,0,0,0,0,0,0,1.7141210590532e-4,1.7139924625621e-4,1.21150449423094,32,0.5,1e-4,249.9998766294531
960,248.788224100258,0,0,0,0,0,0,0,0,0,0,9.917599046688e-5,9.9168550116925e-5,1.21150617511499,33,0.5,1e-4,249.99992861991356
990,248.788336794592,0,0,0,0,0,0,0,0,0,0,5.73814132824436e-5,5.73771084367627e-5,1.2115071476457,34,0.5,1e-4,249.9999587007594
1020,248.788401997533,0,0,0,0,0,0,0,0,0,0,3.31998197107336e-5,3.31973290085545e-5,1.21150771033455,35,0.5,1e-4,249.99997610501626
1050,248.788439722765,0,0,0,0,0,0,0,0,0,0,1.92087935511841e-5,1.92073524780981e-5,1.21150803589599,36,0.5,1e-4,249.99998617480702
1080,248.788461549885,0,0,0,0,0,0,0,0,0,0,1.11138462005797e-5,1.11130124230057e-5,1.21150822425978,37,0.5,1e-4,249.9999920010034
1110,248.788474178647,0,0,0,0,0,0,0,0,0,0,6.4302615106508e-6,6.42977910275199e-6,1.21150833324354,38,0.5,1e-4,249.99999537193113
1140,248.788481485411,0,0,0,0,0,0,0,0,0,0,3.72042766433598e-6,3.72014855227134e-6,1.21150839629948,39,0.5,1e-4,249.9999973222867
1170,248.788485712967,0,0,0,0,0,0,0,0,0,0,2.15256899739285e-6,2.152407508444e-6,1.21150843278247,40,0.5,1e-4,249.99999845072597
1200,248.788488158951,0,0,0,0,0,0,0,0,0,0,1.24543563880206e-6,1.24534220435806e-6,1.21150845389083,41,0.5,1e-4,249.99999910361967
1230,248.788489574151,0,0,0,0,0,0,0,0,0,0,7.20585456748971e-7,7.20531397351202e-7,1.21150846610373,42,0.5,1e-4,249.99999948137156
1260,248.788490392959,0,0,0,0,0,0,0,0,0,0,4.16917086004067e-7,4.16885808261502e-7,1.21150847316988,43,0.5,1e-4,249.99999969993178
1290,248.788490866705,0,0,0,0,0,0,0,0,0,0,2.41220322121903e-7,2.41202225413096e-7,1.21150847725822,44,0.5,1e-4,249.99999982638576
1320,248.788491140806,0,0,0,0,0,0,0,0,0,0,1.39565505084906e-7,1.39555034672313e-7,1.21150847962366,45,0.5,1e-4,249.9999998995502
1350,248.788491299395,0,0,0,0,0,0,0,0,0,0,8.07499551257709e-8,8.07438971435692e-8,1.21150848099226,46,0.5,1e-4,249.9999999418811
1380,248.788491391153,0,0,0,0,0,0,0,0,0,0,4.67203930113245e-8,4.67168879776854e-8,1.2115084817841,47,0.5,1e-4,249.9999999663744
1410,248.788491444241,0,0,0,0,0,0,0,0,0,0,2.70315335640266e-8,2.70295056180205e-8,1.21150848224225,48,0.5,1e-4,249.9999999805443
1440,248.788491474958,0,0,0,0,0,0,0,0,0,0,1.56399327908062e-8,1.56387594596981e-8,1.21150848250732,49,0.5,1e-4,249.999999988744
1470,248.788491492729,0,0,0,0,0,0,0,0,0,0,9.04896857181348e-9,9.048289704681431e-9,1.21150848266069,50,0.5,1e-4,249.99999999348697
1500,248.788491503012,0,0,0,0,0,0,0,0,0,0,5.235561642283931e-9,5.235168862633061e-9,1.21150848274942,51,0.5,1e-4,249.99999999623216
1530,248.788491508961,0,0,0,0,0,0,0,0,0,0,3.0291966969950303e-9,3.0289694421363702e-9,1.21150848280077,52,0.5,1e-4,249.9999999978199
1560,248.788491512403,0,0,0,0,0,0,0,0,0,0,1.7526357735421802e-9,1.7525042881898502e-9,1.21150848283047,53,0.5,1e-4,249.99999999873862
1590,248.788491514394,0,0,0,0,0,0,0,0,0,0,1.0140418275583601e-9,1.01396575262654e-9,1.21150848284766,54,0.5,1e-4,249.99999999926968
1620,248.788491515547,0,0,0,0,0,0,0,0,0,0,5.8670537458614e-10,5.866613590730181e-10,1.2115084828576,55,0.5,1e-4,249.99999999957797
1650,248.788491516214,0,0,0,0,0,0,0,0,0,0,3.39456605449301e-10,3.3943113890797e-10,1.21150848286335,56,0.5,1e-4,249.99999999975626
1680,248.7884915166,0,0,0,0,0,0,0,0,0,0,1.96403155611311e-10,1.96388421153358e-10,1.21150848286668,57,0.5,1e-4,249.99999999985948
1710,248.788491516823,0,0,0,0,0,0,0,0,0,0,1.13635141914415e-10,1.1362661683641801e-10,1.21150848286861,58,0.5,1e-4,249.99999999991888
1740,248.788491516952,0,0,0,0,0,0,0,0,0,0,6.574713852078969e-11,6.57422060723008e-11,1.21150848286973,59,0.5,1e-4,249.99999999995322
1770,248.788491517026,0,0,0,0,0,0,0,0,0,0,3.8040047742670594e-11,3.8037193921497194e-11,1.21150848287037,60,0.5,1e-4,249.99999999997243
1800,248.788491517069,0,0,0,0,0,0,0,0,0,0,2.2009250361620297e-11,2.2007599194799496e-11,1.21150848287074,61,0.5,1e-4,249.99999999998374
1830,248.788491517094,0,0,0,0,0,0,0,0,0,0,1.2734134950546498e-11,1.2733179616731e-11,1.21150848287095,62,0.5,1e-4,249.99999999999042
1860,248.788491517109,0,0,0,0,0,0,0,0,0,0,7.36772903549144e-12,7.36717629745957e-12,1.21150848287108,63,0.5,1e-4,249.99999999999483
1890,248.788491517117,0,0,0,0,0,0,0,0,0,0,4.26282832333978e-12,4.26250851959478e-12,1.21150848287115,64,0.5,1e-4,249.99999999999667
1920,248.788491517122,0,0,0,0,0,0,0,0,0,0,2.46639164208284e-12,2.46620660969966e-12,1.21150848287119,65,0.5,1e-4,249.99999999999812
1950,248.788491517125,0,0,0,0,0,0,0,0,0,0,1.42700743983282e-12,1.42690038360424e-12,1.21150848287122,66,0.5,1e-4,249.9999999999991
1980,248.788491517127,0,0,0,0,0,0,0,0,0,0,8.25639447763675e-13,8.25577507059666e-13,1.21150848287124,67,0.5,1e-4,249.9999999999999
0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,2e-4,250
30,173.394580484377,0,0,0,0,0,0,0,0,0,0,133.913925457728,133.913925457728,0.0180854077614995,2,0.5,2e-4,441.2405168075945
60,131.735102762533,0,0,0,0,0,0,0,0,0,0,172.405150464525,172.400558692784,0.0597444214293215,3,0.5,2e-4,476.60055634127133
90,102.129405625468,0,0,0,0,0,0,0,0,0,0,55.5310440888424,55.5249616616614,0.11872561513017,4,0.5,2e-4,213.30413699110196
120,101.019077808527,0,0,0,0,0,0,0,0,0,0,48.4633765802258,48.4536107340839,0.207623324190255,5,0.5,2e-4,198.14368844702696
150,116.494509056077,0,0,0,0,0,0,0,0,0,0,42.4642158880429,42.4540430821885,0.380458001366326,6,0.5,2e-4,201.79322602767473
180,137.136439111361,0,0,0,0,0,0,0,0,0,0,37.0089391000563,37.0001969088363,0.627362541208546,7,0.5,2e-4,211.77293766146215
210,159.481899032652,0,0,0,0,0,0,0,0,0,0,30.6496358022865,30.6427750766095,0.935399256287657,8,0.5,2e-4,221.70970916783565
240,181.094713160137,0,0,0,0,0,0,0,0,0,0,23.8642738313676,23.8592647267351,1.26798887575549,9,0.5,2e-4,230.08624059399517
270,200.090352770471,0,0,0,0,0,0,0,0,0,0,17.4329567048058,17.429535033104,1.581765094862,10,0.5,2e-4,236.53460960324279
300,215.343332070208,0,0,0,0,0,0,0,0,0,0,12.0035716970436,12.0013625325258,1.84388668685598,11,0.5,2e-4,241.19215298663337
330,226.63138674821,0,0,0,0,0,0,0,0,0,0,7.86205061746909,7.86068364573139,2.04146268745548,12,0.5,2e-4,244.39558369886595
360,234.431049958823,0,0,0,0,0,0,0,0,0,0,4.95289596224585,4.95207372317761,2.17880593485628,13,0.5,2e-4,246.51482557910273
390,239.537716064218,0,0,0,0,0,0,0,0,0,0,3.03347574313244,3.03298935805851,2.26872426820523,14,0.5,2e-4,247.87290543361416
420,242.750803477423,0,0,0,0,0,0,0,0,0,0,1.82251900488964,1.82223382265867,2.32516879221441,15,0.5,2e-4,248.72072509718572
450,244.716840650733,0,0,0,0,0,0,0,0,0,0,1.08137047193994,1.08120397417813,2.35961352425516,16,0.5,2e-4,249.23902862110623
480,245.897489262091,0,0,0,0,0,0,0,0,0,0,0.636608537831768,0.63651151949032,2.38025134455712,17,0.5,2e-4,249.5508606639702
510,246.597924898213,0,0,0,0,0,0,0,0,0,0,0.372984253652675,0.372927768753269,2.39247450122172,18,0.5,2e-4,249.73631142184067
540,247.010291606033,0,0,0,0,0,0,0,0,0,0,0.217901602544623,0.217868728614261,2.39966241808667,19,0.5,2e-4,249.84572435527855
570,247.25191662425,0,0,0,0,0,0,0,0,0,0,0.127083796358476,0.127064667007654,2.40387104533027,20,0.5,2e-4,249.9099361329464
600,247.393089516307,0,0,0,0,0,0,0,0,0,0,0.074043046097766907,0.0740319155617112,2.40632885958197,21,0.5,2e-4,249.94749333754842
630,247.475429706945,0,0,0,0,0,0,0,0,0,0,0.0431144787672544,0.0431080026317756,2.40776199363401,22,0.5,2e-4,249.96941418197804
660,247.523406086348,0,0,0,0,0,0,0,0,0,0,0.0250964847109372,0.0250927167400263,2.40859688219713,23,0.5,2e-4,249.9821921699961
690,247.551343127892,0,0,0,0,0,0,0,0,0,0,0.0146054749390162,0.0146032826654525,2.40908299544934,24,0.5,2e-4,249.98963488094583
720,247.567605317587,0,0,0,0,0,0,0,0,0,0,0.00849899954573222,0.00849772404851288,2.409365945696,25,0.5,2e-4,249.99396798687727
750,247.577069590134,0,0,0,0,0,0,0,0,0,0,0.00494527474289462,0.00494453264207262,2.40953061134627,26,0.5,2e-4,249.99649000886524
780,247.582576939501,0,0,0,0,0,0,0,0,0,0,0.00287737104674791,0.00287693928364566,2.40962642986492,27,0.5,2e-4,249.9979576796963
810,247.585781490522,0,0,0,0,0,0,0,0,0,0,0.00167413825048777,0.00167388704583008,2.4096821829347,28,0.5,2e-4,249.99881169875303
840,247.587646039449,0,0,0,0,0,0,0,0,0,0,9.7404933277458e-4,9.7390317915037e-4,2.40971462229832,29,0.5,2e-4,249.99930861425923
870,247.588730889987,0,0,0,0,0,0,0,0,0,0,5.6671825601419e-4,5.6663322226267e-4,2.40973349641656,30,0.5,2e-4,249.99959773788183
900,247.589362079737,0,0,0,0,0,0,0,0,0,0,3.2972470157102e-4,3.2967522802921e-4,2.4097444777648,31,0.5,2e-4,249.99976595743138
930,247.589729316728,0,0,0,0,0,0,0,0,0,0,1.9183799159608e-4,1.9180920736619e-4,2.4097508668921,32,0.5,2e-4,249.99986383081907
960,247.589942980472,0,0,0,0,0,0,0,0,0,0,1.1161359267489e-4,1.1159684570664e-4,2.40975458417493,33,0.5,2e-4,249.99992077508531
990,247.590067292756,0,0,0,0,0,0,0,0,0,0,6.49380388202601e-5,6.49282952580522e-5,2.40975674693635,34,0.5,2e-4,249.99995390602643
1020,247.590139619108,0,0,0,0,0,0,0,0,0,0,3.77816589705614e-5,3.77759900637558e-5,2.4097580052561,35,0.5,2e-4,249.99997318201312
1050,247.590181699393,0,0,0,0,0,0,0,0,0,0,2.19817744578055e-5,2.19784762283433e-5,2.40975873736055,36,0.5,2e-4,249.99998439700425
1080,247.590206182162,0,0,0,0,0,0,0,0,0,0,1.27892299200149e-5,1.27873109755212e-5,2.40975916330688,37,0.5,2e-4,249.99999092200977
1110,247.5902204265,0,0,0,0,0,0,0,0,0,0,7.44090908241383e-6,7.43979262038613e-6,2.40975941112701,38,0.5,2e-4,249.9999947183287
1140,247.590228714008,0,0,0,0,0,0,0,0,0,0,4.32919925772535e-6,4.32854968841259e-6,2.4097595553114,39,0.5,2e-4,249.99999692706834
1170,247.590233535767,0,0,0,0,0,0,0,0,0,0,2.51877362783896e-6,2.51839570160325e-6,2.4097596391994,40,0.5,2e-4,249.99999821213572
1200,247.590236341117,0,0,0,0,0,0,0,0,0,0,1.46544893934543e-6,1.46522905789982e-6,2.40975968800632,41,0.5,2e-4,249.9999989598013
1230,247.5902379733,0,0,0,0,0,0,0,0,0,0,8.52613567536854e-7,8.52485638206931e-7,2.4097597164027,42,0.5,2e-4,249.9999993948019
1260,247.590238922921,0,0,0,0,0,0,0,0,0,0,4.96059515327595e-7,4.9598508470247e-7,2.40975973292401,43,0.5,2e-4,249.9999996478896
1290,247.590239475421,0,0,0,0,0,0,0,0,0,0,2.88612627267139e-7,2.88569322749254e-7,2.40975974253628,44,0.5,2e-4,249.99999979513922
1320,247.59023979687,0,0,0,0,0,0,0,0,0,0,1.67917852297803e-7,1.6789265727538e-7,2.4097597481288,45,0.5,2e-4,249.99999988080933
1350,247.590239983893,0,0,0,0,0,0,0,0,0,0,9.76963667508813e-8,9.7681708022742e-8,2.40975975138259,46,0.5,2e-4,249.99999993065367
1380,247.590240092705,0,0,0,0,0,0,0,0,0,0,5.68407702829295e-8,5.68322416812461e-8,2.40975975327567,47,0.5,2e-4,249.99999995965368
1410,247.590240156013,0,0,0,0,0,0,0,0,0,0,3.30705559719121e-8,3.30655939420565e-8,2.4097597543771,48,0.5,2e-4,249.99999997652625
1440,247.590240192846,0,0,0,0,0,0,0,0,0,0,1.92407961144476e-8,1.9237909153466e-8,2.40975975501791,49,0.5,2e-4,249.99999998634263
1470,247.590240214276,0,0,0,0,0,0,0,0,0,0,1.11944968622597e-8,1.11928171980996e-8,2.40975975539074,50,0.5,2e-4,249.99999999205406
1500,247.590240226744,0,0,0,0,0,0,0,0,0,0,6.513075615089551e-9,6.512098368875121e-9,2.40975975560767,51,0.5,2e-4,249.99999999537684
1530,247.590240233998,0,0,0,0,0,0,0,0,0,0,3.7893756626683e-9,3.788807090577331e-9,2.40975975573387,52,0.5,2e-4,249.99999999731006
1560,247.590240238219,0,0,0,0,0,0,0,0,0,0,2.20469848056417e-9,2.2043676793619202e-9,2.40975975580729,53,0.5,2e-4,249.99999999843536
1590,247.590240240674,0,0,0,0,0,0,0,0,0,0,1.2827166854957702e-9,1.28252422188887e-9,2.40975975585002,54,0.5,2e-4,249.99999999908925
1620,247.590240242103,0,0,0,0,0,0,0,0,0,0,7.462980129651701e-10,7.46186035621284e-10,2.40975975587487,55,0.5,2e-4,249.99999999947036
1650,247.590240242934,0,0,0,0,0,0,0,0,0,0,4.3420400658245903e-10,4.34138856990049e-10,2.40975975588933,56,0.5,2e-4,249.99999999969165
1680,247.590240243418,0,0,0,0,0,0,0,0,0,0,2.52624442322351e-10,2.52586537606594e-10,2.40975975589775,57,0.5,2e-4,249.99999999982097
1710,247.590240243699,0,0,0,0,0,0,0,0,0,0,1.46979548532633e-10,1.46957495171692e-10,2.40975975590265,58,0.5,2e-4,249.99999999989558
1740,247.590240243863,0,0,0,0,0,0,0,0,0,0,8.55142419642257e-11,8.55014110876684e-11,2.4097597559055,59,0.5,2e-4,249.99999999993952
1770,247.590240243959,0,0,0,0,0,0,0,0,0,0,4.97530823282367e-11,4.9745617189763394e-11,2.40975975590715,60,0.5,2e-4,249.99999999996564
1800,247.590240244013,0,0,0,0,0,0,0,0,0,0,2.89468648063894e-11,2.8942521510576597e-11,2.40975975590811,61,0.5,2e-4,249.999999999979
1830,247.590240244046,0,0,0,0,0,0,0,0,0,0,1.68415893630703e-11,1.6839062388040398e-11,2.40975975590868,62,0.5,2e-4,249.99999999998835
1860,247.590240244065,0,0,0,0,0,0,0,0,0,0,9.79861322362056e-12,9.79714300306061e-12,2.409759755909,63,0.5,2e-4,249.9999999999936
1890,247.590240244076,0,0,0,0,0,0,0,0,0,0,5.70093588177836e-12,5.70008049204585e-12,2.40975975590919,64,0.5,2e-4,249.9999999999966
1920,247.590240244081,0,0,0,0,0,0,0,0,0,0,3.31686425277001e-12,3.31636657805751e-12,2.4097597559093,65,0.5,2e-4,249.99999999999693
1950,247.590240244085,0,0,0,0,0,0,0,0,0,0,1.92978638936585e-12,1.92949683700153e-12,2.40975975590936,66,0.5,2e-4,249.99999999999824
1980,247.590240244087,0,0,0,0,0,0,0,0,0,0,1.12276994919871e-12,1.12260148459809e-12,2.40975975590941,67,0.5,2e-4,249.99999999999866
0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,3e-4,250
30,173.385570277969,0,0,0,0,0,0,0,0,0,0,133.913925457728,133.913925457728,0.0271265564601986,2,0.5,3e-4,441.2405477498852
60,131.722310701249,0,0,0,0,0,0,0,0,0,0,172.398757299423,172.391871981488,0.0896049935411648,3,0.5,3e-4,476.60254497570116
90,102.110689043078,0,0,0,0,0,0,0,0,0,0,55.520386795202,55.5112671415023,0.178027841706248,4,0.5,3e-4,213.32037082148855
120,100.988101546266,0,0,0,0,0,0,0,0,0,0,48.4478794101383,48.4332392721847,0.311190800248237,5,0.5,3e-4,198.18041102883723
150,116.42043309583,0,0,0,0,0,0,0,0,0,0,42.4398562731561,42.4246113037658,0.569810776951989,6,0.5,3e-4,201.8547114497039
180,136.971164513133,0,0,0,0,0,0,0,0,0,0,36.9763158065849,36.9632196798095,0.938624748960452,7,0.5,3e-4,211.84932474848785
210,159.165617703268,0,0,0,0,0,0,0,0,0,0,30.6170241729063,30.6067489568505,1.39782510005608,8,0.5,3e-4,221.7872159330809
240,180.57792942061,0,0,0,0,0,0,0,0,0,0,23.8443917899653,23.836888205903,1.89268093283408,9,0.5,3e-4,230.15189034931237
270,199.357218952,0,0,0,0,0,0,0,0,0,0,17.4350134751081,17.4298828144766,2.35895655811725,10,0.5,3e-4,236.58107179970196
300,214.418179655202,0,0,0,0,0,0,0,0,0,0,12.0276443821995,12.0243252051826,2.74840164536308,11,0.5,3e-4,241.2185508879472
330,225.564464539272,0,0,0,0,0,0,0,0,0,0,7.90042547111756,7.89836540070042,3.04227198669857,12,0.5,3e-4,244.40552739778855
360,233.276582794556,0,0,0,0,0,0,0,0,0,0,4.99569517739888,4.99445117185837,3.24703313973758,13,0.5,3e-4,246.51376228355082
390,238.338835293536,0,0,0,0,0,0,0,0,0,0,3.07319552579844,3.07245629840785,3.38154492879008,14,0.5,3e-4,247.86603204653235
420,241.535223502653,0,0,0,0,0,0,0,0,0,0,1.85538186997555,1.85494629466098,3.46633503598557,15,0.5,3e-4,248.7118867032751
450,243.499353871399,0,0,0,0,0,0,0,0,0,0,1.10654566468425,1.10629004865087,3.51832140084351,16,0.5,3e-4,249.23051098557764
480,244.68444680253,0,0,0,0,0,0,0,0,0,0,0.654890783334706,0.654741048092443,3.5496268645191,17,0.5,3e-4,249.54370549847624
510,245.391069100367,0,0,0,0,0,0,0,0,0,0,0.385765017103674,0.38567737344544,3.56826554098627,18,0.5,3e-4,249.73077703190236
540,245.809255513645,0,0,0,0,0,0,0,0,0,0,0.226591746342208,0.226540463443025,3.57928490512741,19,0.5,3e-4,249.84167262855766
570,246.05559847149,0,0,0,0,0,0,0,0,0,0,0.132871192332915,0.132841189504449,3.5857718273225,20,0.5,3e-4,249.90708268064986
600,246.200303954225,0,0,0,0,0,0,0,0,0,0,0.0778364607888761,0.0778189089052884,3.58958074821908,21,0.5,3e-4,249.94554007213824
630,246.285161883035,0,0,0,0,0,0,0,0,0,0,0.0455700438376767,0.0455597761672335,3.59181379421673,22,0.5,3e-4,249.96810549725663
660,246.334873736117,0,0,0,0,0,0,0,0,0,0,0.0266701543423873,0.026664147953921,3.59312176355599,23,0.5,3e-4,249.9813298019693
690,246.363978671978,0,0,0,0,0,0,0,0,0,0,0.0156057085628835,0.0156021949704224,3.59388747259718,24,0.5,3e-4,249.98907404810848
720,246.381012778589,0,0,0,0,0,0,0,0,0,0,0.00913040067355068,0.00912834531578146,3.59433559065115,25,0.5,3e-4,249.99360711522948
750,246.390980168494,0,0,0,0,0,0,0,0,0,0,0.00534153354418592,0.00534033121776476,3.59459779525666,26,0.5,3e-4,249.99625982851262
780,246.396811803066,0,0,0,0,0,0,0,0,0,0,0.00312481562343587,0.00312411229733152,3.59475120071068,27,0.5,3e-4,249.99781193169744
810,246.40022348027,0,0,0,0,0,0,0,0,0,0,0.00182798440205924,0.0018275729770117,3.59484094638274,28,0.5,3e-4,249.99871998403182
840,246.402219327374,0,0,0,0,0,0,0,0,0,0,0.00106933681546992,0.00106909614405369,3.59489344767144,29,0.5,3e-4,249.99925120800498
870,246.403386878448,0,0,0,0,0,0,0,0,0,0,6.2553701065003e-4,6.2539622506836e-4,3.59492416029326,30,0.5,3e-4,249.999561971977
900,246.404069874564,0,0,0,0,0,0,0,0,0,0,3.6592276538194e-4,3.6584041003981e-4,3.59494212657675,31,0.5,3e-4,249.99974376431615
930,246.404469411477,0,0,0,0,0,0,0,0,0,0,2.1405463497497e-4,2.1400645957476e-4,3.59495263642254,32,0.5,3e-4,249.9998501089941
960,246.404703130163,0,0,0,0,0,0,0,0,0,0,1.2521580036493e-4,1.2518761920511e-4,3.59495878440375,33,0.5,3e-4,249.99991231798631
990,246.40483984911,0,0,0,0,0,0,0,0,0,0,7.32475691862759e-5,7.32310840561123e-5,3.59496238080054,34,0.5,3e-4,249.99994870856378
1020,246.404919825766,0,0,0,0,0,0,0,0,0,0,4.28476548348161e-5,4.2838011530098e-5,3.59496448458878,35,0.5,3e-4,249.99996999602115
1050,246.404966609766,0,0,0,0,0,0,0,0,0,0,2.50645986640224e-5,2.50589576212193e-5,3.59496571524303,36,0.5,3e-4,249.99998244856533
1080,246.404993977018,0,0,0,0,0,0,0,0,0,0,1.46620389958975e-5,1.46587391557874e-5,3.59496643513922,37,0.5,3e-4,249.99998973293538
1110,246.405009986044,0,0,0,0,0,0,0,0,0,0,8.57685241063552e-6,8.57492210358215e-6,3.59496685625697,38,0.5,3e-4,249.99999399407548
1140,246.405019350844,0,0,0,0,0,0,0,0,0,0,5.01720071004318e-6,5.01607153857188e-6,3.59496710259824,39,0.5,3e-4,249.99999648671448
1170,246.405024828971,0,0,0,0,0,0,0,0,0,0,2.9349114099522e-6,2.93425087866122e-6,3.59496724670047,40,0.5,3e-4,249.99999794483375
1200,246.40502803351,0,0,0,0,0,0,0,0,0,0,1.71683480275746e-6,1.71644841185305e-6,3.59496733099594,41,0.5,3e-4,249.99999879778917
1230,246.40502990807,0,0,0,0,0,0,0,0,0,0,1.00429665146354e-6,1.00407062442593e-6,3.59496738030626,42,0.5,3e-4,249.99999929674354
1260,246.40503100463,0,0,0,0,0,0,0,0,0,0,5.87483288895299e-7,5.87351069888238e-7,3.59496740915131,43,0.5,3e-4,249.99999958861565
1290,246.405031646085,0,0,0,0,0,0,0,0,0,0,3.43660025831565e-7,3.43582681696057e-7,3.59496742602479,44,0.5,3e-4,249.9999997593525
1320,246.405032021317,0,0,0,0,0,0,0,0,0,0,2.01030761686894e-7,2.00985517697926e-7,3.59496743589527,45,0.5,3e-4,249.99999985922855
1350,246.405032240817,0,0,0,0,0,0,0,0,0,0,1.17596938965038e-7,1.1757047259465e-7,3.5949674416692,46,0.5,3e-4,249.9999999176536
