Time,Patch,ZWZW,ZWZZ,ZWMZ,ZWMM,ZWMW,ZWRW,ZWRZ,ZWMR,ZWRR,ZZZW,ZZZZ,ZZMZ,ZZMM,ZZMW,ZZRW,ZZRZ,ZZMR,ZZRR,MZZW,MZZZ,MZMZ,MZMM,MZMW,MZRW,MZRZ,MZMR,MZRR,MMZW,MMZZ,MMMZ,MMMM,MMMW,MMRW,MMRZ,MMMR,MMRR,MWZW,MWZZ,MWMZ,MWMM,MWMW,MWRW,MWRZ,MWMR,MWRR,RWZW,RWZZ,RWMZ,RWMM,RWMW,RWRW,RWRZ,RWMR,RWRR,RZZW,RZZZ,RZMZ,RZMM,RZMW,RZRW,RZRZ,RZMR,RZRR,MRZW,MRZZ,MRMZ,MRMM,MRMW,MRRW,MRRZ,MRMR,MRRR,RRZW,RRZZ,RRMZ,RRMM,RRMW,RRRW,RRRZ,RRMR,RRRR
207,1,0,2.46765384444721e-06,2.57161673438277e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7032454579872e-08,2.32085772898783e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,1,0,2.24556499844696e-06,2.34017122828832e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.91995336676835e-08,2.11198053337893e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,1,0,2.04346414858673e-06,2.12955581774237e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2071575637592e-08,1.92190228537482e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,1,0,1.85955237521393e-06,1.93789579414556e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.55851338302087e-08,1.74893107969109e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,1,0,1.69219266144467e-06,1.76348517267246e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.96824717854899e-08,1.59152728251889e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,1,0,1.53989532191465e-06,1.60477150713193e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.43110493247959e-08,1.44828982709219e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,1,0,1.40130474294234e-06,1.46034207149006e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.94230548855642e-08,1.31794374265389e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,1,0,1.27518731607753e-06,1.32891128505595e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.49749799458635e-08,1.19932880581504e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,1,0,1.16042045763055e-06,1.20930926940092e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09272317507357e-08,1.09138921329169e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,1,0,1.0559826164438e-06,1.10047143515484e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.72437808931695e-08,9.93164184095438e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,1,0,9.60944180963857e-07,1.0014290059909e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.38918406127843e-08,9.03779407526849e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,1,0,8.7445920467711e-07,9.1130039545172e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.08415749576337e-08,8.22439260849432e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,1,0,7.9575787625617e-07,8.29283359861065e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.80658332114467e-08,7.48419727372983e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,1,0,7.24139667393115e-07,7.54647857473569e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.55399082224165e-08,6.81061951909415e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,1,0,6.58967097327734e-07,6.86729550300948e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3241316482399e-08,6.19766376237568e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,1,0,5.99660058568238e-07,6.24923890773863e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.11495979989831e-08,5.63987402376187e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,1,0,5.45690653297097e-07,5.68680740604215e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92461341790746e-08,5.1322853616233e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,1,0,4.96578494500358e-07,5.17499473949836e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75139821029579e-08,4.6703796790772e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,1,0,4.51886429995326e-07,4.70924521294351e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59377237136917e-08,4.25004550796025e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,1,0,4.11216651295747e-07,4.28541314377859e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45033285794594e-08,3.86754141224383e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,1,0,3.74207152679129e-07,3.89972596083852e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31980290073081e-08,3.51946268514189e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,1,0,3.40528508938008e-07,3.54875062436305e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20102063966503e-08,3.20271104347912e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,1,0,3.09880943133587e-07,3.22936306817038e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09292878209518e-08,2.914467049566e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,1,0,2.81991658251564e-07,2.93872039203504e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.94565191706616e-09,2.65216501510506e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,1,0,2.56612409008923e-07,2.67423555675189e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0505432445302e-09,2.4134701637456e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,1,0,2.3351729219812e-07,2.43355435664422e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.23599435252248e-09,2.1962578490085e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,1,0,2.1250073590029e-07,2.21453446454624e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.49475486079546e-09,1.99859464259773e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,1,0,1.93375669669263e-07,2.01522636273708e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.82022692332387e-09,1.81872112476394e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,1,0,1.7597185939903e-07,1.83385599009074e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.20640650022472e-09,1.65503622353518e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,1,0,1.60134392053117e-07,1.66880895098257e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6478299152045e-09,1.50608296341702e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,1,0,1.45722296768337e-07,1.51861614539414e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.13952522283609e-09,1.37053549670948e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,1,0,1.32607290059186e-07,1.38194069230867e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.67696795278085e-09,1.24718730200563e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,1,0,1.2067263395386e-07,1.25756603000089e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25604083703057e-09,1.13494044482512e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,1,0,1.09812096898012e-07,1.14438508730081e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.87299716169782e-09,1.03279580479086e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,1,0,9.99290081771911e-08,1.04139042944374e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.52442741714502e-09,9.39844182359686e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,1,0,9.09353974412439e-08,9.47665290793801e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.20722894960196e-09,8.55258205947314e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,1,0,8.27512116715319e-08,8.62375414622359e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.91857834413779e-09,7.78284967412056e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,1,0,7.53036026210941e-08,7.84761627306346e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.65590629316539e-09,7.08239320344971e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,1,0,6.85262783851956e-08,7.14133080848775e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4168747267805e-09,6.44497781513923e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,1,0,6.2358913330528e-08,6.49861103572385e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19935600137026e-09,5.8649298117767e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,1,0,5.67466111307805e-08,5.91373604250871e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.00141396124693e-09,5.3370861287168e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,1,0,5.16394161290102e-08,5.38149979868292e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82128670473471e-09,4.85674837713229e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,1,0,4.69918686773993e-08,4.89716481680146e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.65737090130859e-09,4.41964102319038e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,1,0,4.27626004964334e-08,4.45641998328933e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.50820752019081e-09,4.02187333110325e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,1,0,3.89139664517544e-08,4.05534218479329e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37246884337364e-09,3.65990473130396e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,1,0,3.54117094710965e-08,3.69036138816189e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24894664747001e-09,3.3305133054866e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,1,0,3.22246556186978e-08,3.35822886322732e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13654144919771e-09,3.03076710799281e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,1,0,2.9324436613015e-08,3.05598826553687e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03425271876992e-09,2.75799806827345e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,1,0,2.66852373178436e-08,2.78094932163855e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.41169974080625e-10,2.50977824212884e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,1,0,2.42835659592377e-08,2.53066388269108e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.56464676413368e-10,2.28389820033725e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,1,0,2.20980450229063e-08,2.30290413324888e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.79382855536165e-10,2.07834736230689e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,1,0,2.01092209708448e-08,2.09564276125648e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0923839853791e-10,1.89129609969927e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,1,0,1.82993910834687e-08,1.9070349127434e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.45406942669499e-10,1.72107945072634e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,1,0,1.66524458859565e-08,1.73540177059649e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.87320317829244e-10,1.56618230016097e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,1,0,1.51537257562205e-08,1.57921561124281e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.34461489224612e-10,1.42522589314648e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,1,0,1.37898904381606e-08,1.43708620623096e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.86359955194397e-10,1.2969555627633e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,1,0,1.25488002987262e-08,1.30774844767017e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.42587559226901e-10,1.1802295621146e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,1,0,1.14194082718408e-08,1.19005108737985e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0275467889648e-10,1.07400890152429e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,1,0,1.03916615273751e-08,1.08294648951567e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.66506757795797e-10,9.77348100387102e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,1,0,9.45641198991137e-09,9.85481305459257e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33521149594175e-10,8.89386771352263e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,1,0,8.60533491081935e-09,8.96787987967924e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03504246130699e-10,8.09341961930559e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,1,0,7.83085476884561e-09,8.16077069050811e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.76188863978936e-10,7.36501185356809e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,1,0,7.1260778396495e-09,7.42630132836238e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.51331866220832e-10,6.70216078674696e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,1,0,6.48473083408105e-09,6.75793420880977e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.28711998260957e-10,6.09896631593973e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,1,0,5.90110505901375e-09,6.14972013001689e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08127918417471e-10,5.55005934750516e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,1,0,5.37000560370252e-09,5.59624531831537e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89396405759899e-10,5.05055400622969e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,1,0,4.88670509936929e-09,5.09258323966699e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72350729241508e-10,4.59600414566902e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
