Time,ZW,ZZ,MZ,MM,MW,RW,RZ,MR,RR,generation,threshold,rM,releases,total_females
1170,0.00598442070467194,0,0,0,32.618439188262,213.9062894514,0,0,0,40,1,0.001,6,246.53071306036668
1200,0.005527856885301,0,0,0,31.4903065767229,215.29853576244,0,0,0,41,1,0.001,6,246.7943701960482
1230,0.00511983505965701,0,0,0,30.4302079527371,216.595138064445,0,0,0,42,1,0.001,6,247.03046585224175
1260,0.00475390708165959,0,0,0,29.432648288853,217.805187193226,0,0,0,43,1,0.001,6,247.24258938916066
1290,0.00442463534863338,0,0,0,28.4926558483277,218.936698482543,0,0,0,44,1,0.001,6,247.43377896621934
1320,0.00412741250154182,0,0,0,27.6057293174235,219.996761228036,0,0,0,45,1,0.001,6,247.60661795796105
1350,0.00385831686548813,0,0,0,26.7677896524408,220.991664640341,0,0,0,46,1,0.001,6,247.7633126096473
1380,0.00361399589841919,0,0,0,25.9751365640029,221.927004363918,0,0,0,47,1,0.001,6,247.90575492381933
1410,0.00339157171670382,0,0,0,25.2244094058835,222.807772875066,0,0,0,48,1,0.001,6,248.0355738526662
1440,0.00318856412047749,0,0,0,24.5125521542977,223.638436460986,0,0,0,49,1,0.001,6,248.15417717940417
1470,0.00300282756615244,0,0,0,23.8367821287811,224.423000990216,0,0,0,50,1,0.001,6,248.26278594656324
1500,0.00283249931311424,0,0,0,23.1945620997241,225.165068288725,0,0,0,51,1,0.001,6,248.3624628877622
1530,0.00267595656830948,0,0,0,22.5835754386828,225.867884615805,0,0,0,52,1,0.001,6,248.4541360110561
1560,0.00253178091166406,0,0,0,22.0017039882338,226.534382474438,0,0,0,53,1,0.001,6,248.53861824358344
1590,0.00239872864065265,0,0,0,21.4470083535604,227.167216779682,0,0,0,54,1,0.001,6,248.61662386188306
1620,0.00227570594881286,0,0,0,20.9177103451349,227.768796236503,0,0,0,55,1,0.001,6,248.68878228758672
1650,0.00216174806919281,0,0,0,20.4121773289247,228.341310637485,0,0,0,56,1,0.001,6,248.7556497144789
1680,0.00205600168362529,0,0,0,19.9289082664259,228.886754675141,0,0,0,57,1,0.001,6,248.81771894325053
1710,0.00195771003289356,0,0,0,19.4665212509194,229.406948768224,0,0,0,58,1,0.001,6,248.8754277291763
1740,0.00186620026930511,0,0,0,19.0237423683777,229.903557322629,0,0,0,59,1,0.001,6,248.92916589127603
1770,0.00178087267803137,0,0,0,18.5993957313565,230.378104782239,0,0,0,60,1,0.001,6,248.97928138627353
1800,0.00170119146148674,0,0,0,18.1923945520247,230.831989770701,0,0,0,61,1,0.001,6,249.0260855141872
1830,0.00162667683561862,0,0,0,17.8017331363372,231.266497579937,0,0,0,62,1,0.001,6,249.06985739310983
1860,0.00155689823105214,0,0,0,17.4264796953914,231.682811223232,0,0,0,63,1,0.001,6,249.11084781685446
1890,0.00149146842775079,0,0,0,17.0657698823894,232.082021239083,0,0,0,64,1,0.001,6,249.14928258990014
1920,0.00143003848091295,0,0,0,16.7188009745304,232.465134405166,0,0,0,65,1,0.001,6,249.1853654181773
1950,0.00137229331955265,0,0,0,16.3848266287351,232.833081499363,0,0,0,66,1,0.001,6,249.21928042141766
1980,0.00131794791866066,0,0,0,16.0631521485133,233.186724225635,0,0,0,67,1,0.001,6,249.25119432206697
0,250,0,0,0,0,0,0,0,0,1,1,0.001,7,250
30,250.000322400697,0,0,0,0,0,0,0,0,2,1,0.001,7,250.000322400697
60,250.000090984018,0,0,0,0,0,0,0,0,3,1,0.001,7,250.000090984018
90,250.000018876751,0,0,0,0,0,0,0,0,4,1,0.001,7,250.000018876751
120,198.024854983162,0,0,0,90.3860224879147,0.111382274022747,0,0,0,5,1,0.001,7,288.52225974509946
150,103.056295623454,0,0,0,149.167106907004,0.366178637141399,0,0,0,6,1,0.001,7,252.58958116759942
180,43.7608142550014,0,0,0,150.86198077202,0.625151695664778,0,0,0,7,1,0.001,7,195.24794672268618
210,14.5367158478317,0,0,0,128.401658554427,0.86193837249971,0,0,0,8,1,0.001,7,143.80031277475842
240,3.61872165800157,0,0,0,104.503167139018,1.04705829287497,0,0,0,9,1,0.001,7,109.16894708989454
270,0.684158758292343,0,0,0,90.3687372810129,1.18960765463156,0,0,0,10,1,0.001,7,92.2425036939368
300,0.111701417305788,0,0,0,85.3547439942449,1.31549157506443,0,0,0,11,1,0.001,7,86.78193698661512
330,0.0339621542687568,0,0,0,15.2388003584517,1.17633816708124,0,0,0,12,1,0.001,7,16.449100679801695
360,0.0192490834403899,0,0,0,16.1528368079195,3.51664383462449,0,0,0,13,1,0.001,7,19.68872972598438
390,0.0351811395531956,0,0,0,37.7069001506992,10.0419444550857,0,0,0,14,1,0.001,7,47.78402574533809
420,0.0379324190043376,0,0,0,57.7097384577676,26.1582256606781,0,0,0,15,1,0.001,7,83.90589653745003
450,0.0366632186890937,0,0,0,72.0013855495239,46.344887392443,0,0,0,16,1,0.001,7,118.382936160656
480,0.0327263005380577,0,0,0,83.2761763071566,65.3307362737756,0,0,0,17,1,0.001,7,148.63963888147026
510,0.0270886566726413,0,0,0,85.7356423278119,84.3674771639397,0,0,0,18,1,0.001,7,170.13020814842423
540,0.0222331748533338,0,0,0,86.013653605980707,100.573931135687,0,0,0,19,1,0.001,7,186.60981791652105
570,0.0181355852014842,0,0,0,84.0099817055187,114.951281710139,0,0,0,20,1,0.001,7,198.9793990008592
600,0.0148456659821612,0,0,0,80.9796224952014,127.421744242509,0,0,0,21,1,0.001,7,208.41621240369255
630,0.0122358715609044,0,0,0,77.4473504515464,138.255572564414,0,0,0,22,1,0.001,7,215.7151588875213
660,0.0101679976811736,0,0,0,73.7273934393107,147.686049405914,0,0,0,23,1,0.001,7,221.42361084290587
690,0.00852435000817854,0,0,0,70.0185627041186,155.915321189049,0,0,0,24,1,0.001,7,225.94240824317578
720,0.00720934395318734,0,0,0,66.4259295552239,163.12514870179,0,0,0,25,1,0.001,7,229.5582876009671
750,0.00614918227208793,0,0,0,63.0077099151017,169.467915064027,0,0,0,26,1,0.001,7,232.4817741614008
780,0.00528737601767275,0,0,0,59.7905615231617,175.072565699989,0,0,0,27,1,0.001,7,234.86841459916837
810,0.00458092865311985,0,0,0,56.7830410907143,180.046931347404,0,0,0,28,1,0.001,7,236.83455336677144
840,0.00399705173271417,0,0,0,53.9828829891951,184.481214725877,0,0,0,29,1,0.001,7,238.46809476680482
870,0.00351063348547652,0,0,0,51.381747543738,188.450872614486,0,0,0,30,1,0.001,7,239.83613079170948
900,0.0031023236719664,0,0,0,48.9681034624977,192.019156710999,0,0,0,31,1,0.001,7,240.99036249716866
930,0.00275710753028183,0,0,0,46.7290050695098,195.239236322068,0,0,0,32,1,0.001,7,241.97099849910808
960,0.00246324799106444,0,0,0,44.6511637037755,198.155957735058,0,0,0,33,1,0.001,7,242.80958468682456
990,0.0022115008834258,0,0,0,42.7215776407134,200.807288666459,0,0,0,34,1,0.001,7,243.5310778080558
1020,0.00199453078505629,0,0,0,40.9278845797362,203.225499848854,0,0,0,35,1,0.001,7,244.15537895937527
1050,0.00180647408249696,0,0,0,39.2585410718166,205.438130217887,0,0,0,36,1,0.001,7,244.6984777637861
1080,0.00164261020863962,0,0,0,37.7028951695668,207.468775631628,0,0,0,37,1,0.001,7,245.17331341140346
1110,0.00149911267187065,0,0,0,36.2511945050548,209.337734372626,0,0,0,38,1,0.001,7,245.59042799035265
1140,0.00137285923621717,0,0,0,34.894556632922,211.062536664727,0,0,0,39,1,0.001,7,245.9584661568852
1170,0.0012612862064344,0,0,0,33.624918631637,212.658380284857,0,0,0,40,1,0.001,7,246.28456020270045
1200,0.00116227580524381,0,0,0,32.4349766287707,214.138490072466,0,0,0,41,1,0.001,7,246.57462897704195
1230,0.00107406854091972,0,0,0,31.3181218442968,215.514415650792,0,0,0,42,1,0.001,7,246.83361156362972
1260,9.9519457090089e-4,0,0,0,30.2683771271199,216.796278859413,0,0,0,43,1,0.001,7,247.06565118110382
1290,9.2441959946985e-4,0,0,0,29.2803362812901,217.992980140655,0,0,0,44,1,0.001,7,247.27424084154455
1320,8.6070196744051e-4,0,0,0,28.3491074095515,219.112371318893,0,0,0,45,1,0.001,7,247.46233943041193
1350,8.0315841483248e-4,0,0,0,27.4702608293377,220.16140077251,0,0,0,46,1,0.001,7,247.63246476026254
1380,7.5103660593486e-4,0,0,0,26.6397817011694,221.146235849575,0,0,0,47,1,0.001,7,247.78676858735034
1410,7.0369295864472e-4,0,0,0,25.854027261011,222.072366460724,0,0,0,48,1,0.001,7,247.92709741469363
1440,6.6057465851296e-4,0,0,0,25.1096884071832,222.944693048355,0,0,0,49,1,0.001,7,248.05504203019672
1470,6.2120499276247e-4,0,0,0,24.4037553200781,223.767601542404,0,0,0,50,1,0.001,7,248.17197806747487
1500,5.8517133250503e-4,0,0,0,23.7334867637124,224.545027439419,0,0,0,51,1,0.001,7,248.2790993744639
1530,5.5211523835257e-4,0,0,0,23.0963827154504,225.280510759886,0,0,0,52,1,0.001,7,248.37744559057475
1560,5.2172427719951e-4,0,0,0,22.4901599831946,225.97724333003,0,0,0,53,1,0.001,7,248.4679250375018
1590,4.9372522467492e-4,0,0,0,21.9127304909705,226.638109583824,0,0,0,54,1,0.001,7,248.55133380001917
1620,4.678783949288e-4,0,0,0,21.3621819396569,227.265721877173,0,0,0,55,1,0.001,7,248.62837169522484
1650,4.4397289171225e-4,0,0,0,20.836760576832,227.862451139821,0,0,0,56,1,0.001,7,248.6996556895447
1680,4.2182261563679e-4,0,0,0,20.3348558365993,228.43045355428399,0,0,0,57,1,0.001,7,248.76573121349892
1710,4.0126289468597e-4,0,0,0,19.8549866358477,228.971693839139,0,0,0,58,1,0.001,7,248.82708173788137
1740,3.8214763048938e-4,0,0,0,19.3957891371447,229.487965621752,0,0,0,59,1,0.001,7,248.8841369065272
1770,3.6434687306559e-4,0,0,0,18.9560058101385,229.980909309168,0,0,0,60,1,0.001,7,248.93727946617958
1800,3.4774475284829e-4,0,0,0,18.5344756428843,230.45202780272,0,0,0,61,1,0.001,7,248.98685119035716
1830,3.3223771171262e-4,0,0,0,18.1301253719978,230.90270034913,0,0,0,62,1,0.001,7,249.0331579588395
1860,3.1773298509863e-4,0,0,0,17.7419616160695,231.334194777105,0,0,0,63,1,0.001,7,249.0764741261596
1890,3.0414729571231e-4,0,0,0,17.3690638105256,231.74767833156,0,0,0,64,1,0.001,7,249.1170462893813
1920,2.9140572608375e-4,0,0,0,17.0105778542442,232.144227286831,0,0,0,65,1,0.001,7,249.1550965468013
1950,2.7944074279626e-4,0,0,0,16.6657103889074,232.524835494233,0,0,0,66,1,0.001,7,249.1908253238832
1980,2.6819134972241e-4,0,0,0,16.3337236414443,232.890421997482,0,0,0,67,1,0.001,7,249.22441383027603
0,250,0,0,0,0,0,0,0,0,1,1,0.001,8,250
30,250.000322400697,0,0,0,0,0,0,0,0,2,1,0.001,8,250.000322400697
60,250.000090984018,0,0,0,0,0,0,0,0,3,1,0.001,8,250.000090984018
90,250.000018876751,0,0,0,0,0,0,0,0,4,1,0.001,8,250.000018876751
120,198.024854983162,0,0,0,90.3860224879147,0.111382274022747,0,0,0,5,1,0.001,8,288.52225974509946
150,103.056295623454,0,0,0,149.167106907004,0.366178637141399,0,0,0,6,1,0.001,8,252.58958116759942
180,43.7608142550014,0,0,0,150.86198077202,0.625151695664778,0,0,0,7,1,0.001,8,195.24794672268618
210,14.5367158478317,0,0,0,128.401658554427,0.86193837249971,0,0,0,8,1,0.001,8,143.80031277475842
240,3.61872165800157,0,0,0,104.503167139018,1.04705829287497,0,0,0,9,1,0.001,8,109.16894708989454
270,0.684158758292343,0,0,0,90.3687372810129,1.18960765463156,0,0,0,10,1,0.001,8,92.2425036939368
300,0.111701417305788,0,0,0,85.3547439942449,1.31549157506443,0,0,0,11,1,0.001,8,86.78193698661512
330,0.0188872449008855,0,0,0,84.4057407692069,1.4381556487398,0,0,0,12,1,0.001,8,85.86278366284759
360,0.00629924398899082,0,0,0,15.7294885452546,1.2808122297108,0,0,0,13,1,0.001,8,17.016600018954392
390,0.0035612558054864,0,0,0,16.8183050923301,3.88559895836335,0,0,0,14,1,0.001,8,20.707465306498936
420,0.00653008745929031,0,0,0,39.1582823801886,10.8032485268698,0,0,0,15,1,0.001,8,49.96806099451769
450,0.00694685149517461,0,0,0,59.1119865175485,27.3503268103926,0,0,0,16,1,0.001,8,86.46926017943628
480,0.00664240133179732,0,0,0,72.7727523100803,47.7321202295344,0,0,0,17,1,0.001,8,120.51151494094651
510,0.00590169616230649,0,0,0,83.6409858580022,66.6363324874227,0,0,0,18,1,0.001,8,150.2832200415872
540,0.00487623901907111,0,0,0,85.8286821169063,85.5437769758791,0,0,0,19,1,0.001,8,171.37733533180446
570,0.00399936460200412,0,0,0,85.9299762106444,101.61288917111,0,0,0,20,1,0.001,8,187.5468647463564
600,0.00326238681309101,0,0,0,83.8335456266541,115.855497110276,0,0,0,21,1,0.001,8,199.69230512374318
630,0.00267148831879638,0,0,0,80.7550290729838,128.207099215535,0,0,0,22,1,0.001,8,208.9647997768376
660,0.00220294835512483,0,0,0,77.2020456294074,138.937889209868,0,0,0,23,1,0.001,8,216.1421377876305
690,0.00183167880188454,0,0,0,73.4779161487341,148.280106056467,0,0,0,24,1,0.001,8,221.75985388400298
720,0.00153647741938235,0,0,0,69.7742127817126,156.434359615121,0,0,0,25,1,0.001,8,226.210108874253
750,0.00130019202875535,0,0,0,66.1918994928541,163.580465550756,0,0,0,26,1,0.001,8,229.77366523563887
780,0.00110959832958678,0,0,0,62.7865849120455,169.869081106267,0,0,0,27,1,0.001,8,232.65677561664208
810,9.5458005226346e-4,0,0,0,59.5833826907178,175.427600653883,0,0,0,28,1,0.001,8,235.01193792465304
840,8.2743784209216e-4,0,0,0,56.5899256022643,180.362539672999,0,0,0,29,1,0.001,8,236.95329271310538
870,7.2229927015088e-4,0,0,0,53.8034172518,184.762997380315,0,0,0,30,1,0.001,8,238.56713693138514
900,6.3466530227265e-4,0,0,0,51.2152286550892,188.70351525915,0,0,0,31,1,0.001,8,239.91937857954147
930,5.6106768770624e-4,0,0,0,48.8136881726052,192.246588959903,0,0,0,32,1,0.001,8,241.0608382001959
960,4.9881399497423e-4,0,0,0,46.585800311515,195.444764300102,0,0,0,33,1,0.001,8,242.031063425612
990,4.4579852259425e-4,0,0,0,44.5182804845013,198.342373150703,0,0,0,34,1,0.001,8,242.86109943372688
1020,4.0036199665333e-4,0,0,0,42.5981619101991,200.976958062266,0,0,0,35,1,0.001,8,243.57552033446174
1050,3.6118711308177e-4,0,0,0,40.8131337040623,203.380437452495,0,0,0,36,1,0.001,8,244.19393234367038
1080,3.2722037755594e-4,0,0,0,39.1517113815109,205.580057388443,0,0,0,37,1,0.001,8,244.73209599033146
1110,2.9761327303386e-4,0,0,0,37.603304064187,207.599169420775,0,0,0,38,1,0.001,8,245.20277109823505
1140,2.7167768716717e-4,0,0,0,36.1582193273674,209.457867275068,0,0,0,39,1,0.001,8,245.61635828012257
1170,2.4885191440599e-4,0,0,0,34.8076317160227,211.173509243953,0,0,0,40,1,0.001,8,245.9813898118901
1200,2.2867454596763e-4,0,0,0,33.5435314026844,212.761148034673,0,0,0,41,1,0.001,8,246.30490811190336
1230,2.1076428052587e-4,0,0,0,32.3586633189481,214.233885607737,0,0,0,42,1,0.001,8,246.59275969096564
1260,1.9480420795984e-4,0,0,0,31.246463139848,215.60316710494,0,0,0,43,1,0.001,8,246.84982504899597
1290,1.8052949467437e-4,0,0,0,30.2009939585371,216.87902519285,0,0,0,44,1,0.001,8,247.08019968088178
1320,1.6771767260065e-4,0,0,0,29.2168858598285,218.070283925908,0,0,0,45,1,0.001,8,247.2873375034091
1350,1.5618093400584e-4,0,0,0,28.2892795646998,219.184729457782,0,0,0,46,1,0.001,8,247.4741652034158
1380,1.4575998129253e-4,0,0,0,27.4137746663272,220.229253512744,0,0,0,47,1,0.001,8,247.6431739390525
1410,1.3631908971768e-4,0,0,0,26.5863825766711,221.209974398014,0,0,0,48,1,0.001,8,247.7964932937748
1440,1.277421218677e-4,0,0,0,25.8034840630149,222.13233943445,0,0,0,49,1,0.001,8,247.93595123958676
1470,1.199292932852e-4,0,0,0,25.0617911185258,223.001211959933,0,0,0,50,1,0.001,8,248.06312300775207
1500,1.1279453424405e-4,0,0,0,24.3583128421088,223.820945479662,0,0,0,51,1,0.001,8,248.17937111630502
1530,1.0626332721293e-4,0,0,0,23.69032497582,224.595447071163,0,0,0,52,1,0.001,8,248.2858783103102
1560,1.0027092586708e-4,0,0,0,23.0553427467237,225.328231775618,0,0,0,53,1,0.001,8,248.38367479326757
1590,9.47608816770157e-5,0,0,0,22.4510966737975,226.022469402791,0,0,0,54,1,0.001,8,248.47366083747016
1620,8.9683819644745e-5,0,0,0,21.8755110225039,226.681024929981,0,0,0,55,1,0.001,8,248.55662563630455
1650,8.49964167994661e-5,0,0,0,21.3266846156317,227.306493474424,0,0,0,56,1,0.001,8,248.6332630864725
1680,8.06605464431547e-5,0,0,0,20.8028737362386,227.901230654497,0,0,0,57,1,0.001,8,248.70418505128205
1710,7.66425584786187e-5,0,0,0,20.3024768853541,228.467379020635,0,0,0,58,1,0.001,8,248.7699325485476
1740,7.29126719288079e-5,0,0,0,19.8240211825749,229.006891126412,0,0,0,59,1,0.001,8,248.83098522165884
1770,6.94444603224877e-5,0,0,0,19.3661502212898,229.521549719156,0,0,0,60,1,0.001,8,248.88776938490614
1800,6.62144142479711e-5,0,0,0,18.9276132118023,230.012985454161,0,0,0,61,1,0.001,8,248.94066488037754
1830,6.32015682698635e-5,0,0,0,18.5072552650141,230.482692474074,0,0,0,62,1,0.001,8,248.9900109406564
1860,6.03871817220557e-5,0,0,0,18.1040086866847,230.932042143057,0,0,0,63,1,0.001,8,249.03611121692342
1890,5.77544647556223e-5,0,0,0,17.7168851676833,231.362295181936,0,0,0,64,1,0.001,8,249.07923810408406
1920,5.52883425274373e-5,0,0,0,17.3449687692869,231.774612414241,0,0,0,65,1,0.001,8,249.11963647187042
1950,5.29752516378334e-5,0,0,0,16.9874096146002,232.170064302546,0,0,0,66,1,0.001,8,249.15752689239784
1980,5.08029639210647e-5,0,0,0,16.6434182077458,232.549639428909,0,0,0,67,1,0.001,8,249.1931084396187
0,250,0,0,0,0,0,0,0,0,1,1,0.001,9,250
30,250.000322400697,0,0,0,0,0,0,0,0,2,1,0.001,9,250.000322400697
60,250.000090984018,0,0,0,0,0,0,0,0,3,1,0.001,9,250.000090984018
90,250.000018876751,0,0,0,0,0,0,0,0,4,1,0.001,9,250.000018876751
120,198.024854983162,0,0,0,90.3860224879147,0.111382274022747,0,0,0,5,1,0.001,9,288.52225974509946
150,103.056295623454,0,0,0,149.167106907004,0.366178637141399,0,0,0,6,1,0.001,9,252.58958116759942
180,43.7608142550014,0,0,0,150.86198077202,0.625151695664778,0,0,0,7,1,0.001,9,195.24794672268618
210,14.5367158478317,0,0,0,128.401658554427,0.86193837249971,0,0,0,8,1,0.001,9,143.80031277475842
240,3.61872165800157,0,0,0,104.503167139018,1.04705829287497,0,0,0,9,1,0.001,9,109.16894708989454
270,0.684158758292343,0,0,0,90.3687372810129,1.18960765463156,0,0,0,10,1,0.001,9,92.2425036939368
300,0.111701417305788,0,0,0,85.3547439942449,1.31549157506443,0,0,0,11,1,0.001,9,86.78193698661512
330,0.0188872449008855,0,0,0,84.4057407692069,1.4381556487398,0,0,0,12,1,0.001,9,85.86278366284759
360,0.00342797324313156,0,0,0,84.4882356654903,1.55261477561872,0,0,0,13,1,0.001,9,86.04427841435215
390,0.00117474870687904,0,0,0,16.3783655027156,1.3794507837949,0,0,0,14,1,0.001,9,17.758991035217377
420,6.6629247597739e-4,0,0,0,17.5576163849459,4.18402474312941,0,0,0,15,1,0.001,9,21.742307420551285
450,0.00120453753015704,0,0,0,40.2529413121951,11.3725729445109,0,0,0,16,1,0.001,9,51.626718794236155
480,0.00126848172099535,0,0,0,60.0159724100083,28.1609260410367,0,0,0,17,1,0.001,9,88.178166932766
510,0.00120462205319354,0,0,0,73.3241069821803,48.5903701005752,0,0,0,18,1,0.001,9,121.91568170480869
540,0.00106641891557848,0,0,0,83.847054918819,67.4606197321401,0,0,0,19,1,0.001,9,151.30874106987469
570,8.8029263707181e-4,0,0,0,85.8851375324216,86.2659935330911,0,0,0,20,1,0.001,9,172.15201135814976
600,7.2168181495215e-4,0,0,0,85.8737662295604,102.251450212783,0,0,0,21,1,0.001,9,188.12593812415835
630,5.8871991078779e-4,0,0,0,83.7203958622123,116.410653389305,0,0,0,22,1,0.001,9,200.1316379714281
660,4.8220386441857e-4,0,0,0,80.6134080636987,128.689057088942,0,0,0,23,1,0.001,9,209.30294735650511
690,3.977603838124e-4,0,0,0,77.0479949017722,139.356961580384,0,0,0,24,1,0.001,9,216.40535424254
720,3.3084416019366e-4,0,0,0,73.3217416406135,148.645206015036,0,0,0,25,1,0.001,9,221.96727849980968
750,2.7762581228756e-4,0,0,0,69.6214614003137,156.753636561585,0,0,0,26,1,0.001,9,226.375375587711
780,2.3501595063737e-4,0,0,0,66.0457175679915,163.860789013177,0,0,0,27,1,0.001,9,229.90674159711915
810,2.0063417868568e-4,0,0,0,62.6485140581069,170.116282072479,0,0,0,28,1,0.001,9,232.7649967647646
840,1.7266023671762e-4,0,0,0,59.4540341384611,175.64656127686,0,0,0,29,1,0.001,9,235.10076807555782
870,1.4970875723832e-4,0,0,0,56.4693505376712,180.557343861523,0,0,0,30,1,0.001,9,237.02684410795143
900,1.3072295580626e-4,0,0,0,53.691346419571,184.93705894821,0,0,0,31,1,0.001,9,238.6285360907368
930,1.1489301558482e-4,0,0,0,51.1112185443369,188.859692379033,0,0,0,32,1,0.001,9,239.97102581638546
960,1.0159448651691e-4,0,0,0,48.7172113500906,192.387280617648,0,0,0,33,1,0.001,9,241.10459356222512
990,9.03424570315833e-5,0,0,0,46.4963002837721,195.571990564226,0,0,0,34,1,0.001,9,242.06838119045514
1020,8.07575686167358e-5,0,0,0,44.4352043409103,198.457841220141,0,0,0,35,1,0.001,9,242.89312631861992
1050,7.25407967581971e-5,0,0,0,42.5209789978261,201.082116335815,0,0,0,36,1,0.001,9,243.60316787443784
1080,6.54546715958411e-5,0,0,0,40.7413455646343,203.476519692264,0,0,0,37,1,0.001,9,244.2179307115699
1110,5.93092231446296e-5,0,0,0,39.0848562705979,205.668118784903,0,0,0,38,1,0.001,9,244.75303436472404
1140,5.39513992800159e-5,0,0,0,37.5409581653918,207.680116078362,0,0,0,39,1,0.001,9,245.22112819515309
1170,4.92570463964108e-5,0,0,0,36.0999960059231,209.532480368467,0,0,0,40,1,0.001,9,245.6325256314365
1200,4.5124790898123e-5,0,0,0,34.7531796646332,211.242464861549,0,0,0,41,1,0.001,9,245.9956896509731
1230,4.14713389137802e-5,0,0,0,33.4925322169014,212.825033529723,0,0,0,42,1,0.001,9,246.3176072179633
1260,3.82278408272568e-5,0,0,0,32.3108288363987,214.293213117357,0,0,0,43,1,0.001,9,246.60408018159652
1290,3.53370604871526e-5,0,0,0,31.2015327470358,215.65838476701,0,0,0,44,1,0.001,9,246.8599528511063
1320,3.27511565062647e-5,0,0,0,30.1587319851101,216.930526486651,0,0,0,45,1,0.001,9,247.0892912229176
1350,3.0429932202083e-5,0,0,0,29.1770791266891,218.118415478846,0,0,0,46,1,0.001,9,247.2955250354673
1380,2.83394466619783e-5,0,0,0,28.2517351184872,219.229797594028,0,0,0,47,1,0.001,9,247.48156105196188
1410,2.64509058403135e-5,0,0,0,27.3783177117463,220.271529766484,0,0,0,48,1,0.001,9,247.64987392913613
1440,2.47397721403913e-5,0,0,0,26.5528546053742,221.249700171637,0,0,0,49,1,0.001,9,247.80257951678334
1470,2.31850454794317e-5,0,0,0,25.7717411703289,222.169729948137,0,0,0,50,1,0.001,9,247.94149430351138
1500,2.17686797245715e-5,0,0,0,25.0317024953333,223.036459611929,0,0,0,51,1,0.001,9,248.06818387594203
1530,2.04751065900767e-5,0,0,0,24.3297594273819,223.854222714777,0,0,0,52,1,0.001,9,248.1840026172655
1560,1.92908453006689e-5,0,0,0,23.6631982548368,224.626908837455,0,0,0,53,1,0.001,9,248.2901263831371
1590,1.82041810622295e-5,0,0,0,23.0295436803448,225.358017635067,0,0,0,54,1,0.001,9,248.38757951959286
1620,1.72048990114776e-5,0,0,0,22.4265347449815,226.050705350295,0,0,0,55,1,0.001,9,248.47725730017552
1650,1.62840631143398e-5,0,0,0,21.8521033872832,226.707824965659,0,0,0,56,1,0.001,9,248.55994463700532
1680,1.54338316511051e-5,0,0,0,21.3043553469084,227.331960966641,0,0,0,57,1,0.001,9,248.63633174738104
1710,1.46473026156986e-5,0,0,0,20.781553149905,227.925459524779,0,0,0,58,1,0.001,9,248.70702732198663
1740,1.3918383679108e-5,0,0,0,20.2821009393477,228.49045477656,0,0,0,59,1,0.001,9,248.7725696342914
1770,1.32416824078307e-5,0,0,0,19.8045309405083,229.028891764352,0,0,0,60,1,0.001,9,248.83343594654272
1800,1.26124132511765e-5,0,0,0,19.3474913732458,229.54254651529,0,0,0,61,1,0.001,9,248.89005050094906
1830,1.20263184649943e-5,0,0,0,18.9097356457385,230.033043659303,0,0,0,62,1,0.001,9,248.94279133135996
1860,1.14796006610275e-5,0,0,0,18.4901126829941,230.501871925474,0,0,0,63,1,0.001,9,248.99199608806876
1890,1.09688650891517e-5,0,0,0,18.0875582608337,230.950397804345,0,0,0,64,1,0.001,9,249.0379670340438
1920,1.04910700961877e-5,0,0,0,17.7010872313766,231.379877620725,0,0,0,65,1,0.001,9,249.0809753431717
1950,1.00434844768588e-5,0,0,0,17.3297865396128,231.791468225504,0,0,0,66,1,0.001,9,249.12126480860127
1980,9.62365065302131e-6,0,0,0,16.9728089426104,232.186236484717,0,0,0,67,1,0.001,9,249.15905505097805
0,250,0,0,0,0,0,0,0,0,1,1,0.01,1,250
30,250.000322400697,0,0,0,0,0,0,0,0,2,1,0.01,1,250.000322400697
60,250.000090984018,0,0,0,0,0,0,0,0,3,1,0.01,1,250.000090984018
90,250.000018876751,0,0,0,0,0,0,0,0,4,1,0.01,1,250.000018876751
120,197.709414353981,0,0,0,90.0766585885921,1.10863564912989,0,0,0,5,1,0.01,1,288.89470859170297
150,134.05957651253,0,0,0,85.5164292756461,2.86550661570492,0,0,0,6,1,0.01,1,222.441512403881
180,125.284898665892,0,0,0,78.5413240943004,4.90424250899829,0,0,0,7,1,0.01,1,208.7304652691907
210,129.228474436411,0,0,0,72.3133804252009,7.91055139532366,0,0,0,8,1,0.01,1,209.45240625693557
240,135.823493000945,0,0,0,66.9138282167652,11.7440630608033,0,0,0,9,1,0.01,1,214.4813842785135
270,143.373827926832,0,0,0,60.7025578076286,16.304286229509,0,0,0,10,1,0.01,1,220.3806719639696
300,151.129145640191,0,0,0,53.6809107605808,21.4058466498213,0,0,0,11,1,0.01,1,226.2159030505931
330,158.670307848934,0,0,0,46.0990186401527,26.7632543789634,0,0,0,12,1,0.01,1,231.53258086805008
360,165.657417820793,0,0,0,38.3832671925345,32.0479985845223,0,0,0,13,1,0.01,1,236.0886835978498
390,171.839958639583,0,0,0,30.9939875882636,36.9539893835103,0,0,0,14,1,0.01,1,239.7879356113569
420,177.077005252623,0,0,0,24.3182769322617,41.2594828575969,0,0,0,15,1,0.01,1,242.65476504248159
450,181.340247045684,0,0,0,18.5991666202897,44.854491575391,0,0,0,16,1,0.01,1,244.7939052413647
480,184.692491881059,0,0,0,13.9205143985632,47.7321954321362,0,0,0,17,1,0.01,1,246.3452017117584
510,187.253177641437,0,0,0,10.2372756927703,49.957853520226,0,0,0,18,1,0.01,1,247.4483068544333
540,189.164275851157,0,0,0,7.42561490166008,51.6332796342256,0,0,0,19,1,0.01,1,248.22317038704267
