Time,ZW,ZZ,MZ,MM,MW,RW,RZ,MR,RR,generation,threshold,rM,total_females
1410,249.941917753661,0,0,0,1.5847954344391e-8,0.058082224706534,0,0,0,48,0.1,2e-4,249.99999999421547
1440,249.941917762841,0,0,0,9.11818839831823e-9,0.0580822247124065,0,0,0,49,0.1,2e-4,249.9999999966716
1470,249.941917768123,0,0,0,5.2461887417153305e-9,0.0580822247157853,0,0,0,50,0.1,2e-4,249.99999999808497
1500,249.941917771163,0,0,0,3.0184171581216802e-9,0.0580822247177293,0,0,0,51,0.1,2e-4,249.99999999889914
1530,249.941917772911,0,0,0,1.7366592375458401e-9,0.0580822247188477,0,0,0,52,0.1,2e-4,249.9999999993665
1560,249.941917773917,0,0,0,9.9919432911833e-10,0.0580822247194913,0,0,0,53,0.1,2e-4,249.9999999996357
1590,249.941917774495,0,0,0,5.748907360459501e-10,0.0580822247198616,0,0,0,54,0.1,2e-4,249.99999999978976
1620,249.941917774828,0,0,0,3.30765846801252e-10,0.0580822247200746,0,0,0,55,0.1,2e-4,249.99999999987884
1650,249.941917775021,0,0,0,1.90307546373641e-10,0.0580822247201972,0,0,0,56,0.1,2e-4,249.9999999999315
1680,249.94191777513,0,0,0,1.09494261747219e-10,0.0580822247202677,0,0,0,57,0.1,2e-4,249.99999999995978
1710,249.941917775194,0,0,0,6.299799237608059e-11,0.0580822247203083,0,0,0,58,0.1,2e-4,249.99999999997732
1740,249.94191777523,0,0,0,3.62461646855698e-11,0.0580822247203317,0,0,0,59,0.1,2e-4,249.99999999998658
1770,249.941917775251,0,0,0,2.0854386066306798e-11,0.0580822247203451,0,0,0,60,0.1,2e-4,249.9999999999922
1800,249.941917775264,0,0,0,1.1998660326554198e-11,0.0580822247203527,0,0,0,61,0.1,2e-4,249.99999999999633
1830,249.94191777527,0,0,0,6.903480599920959e-12,0.0580822247203572,0,0,0,62,0.1,2e-4,249.99999999999727
1860,249.941917775275,0,0,0,3.97194712546452e-12,0.0580822247203597,0,0,0,63,0.1,2e-4,249.99999999999932
1890,249.941917775277,0,0,0,2.28527678743184e-12,0.0580822247203613,0,0,0,64,0.1,2e-4,249.99999999999966
1920,249.941917775278,0,0,0,1.31484378573239e-12,0.0580822247203621,0,0,0,65,0.1,2e-4,249.9999999999997
1950,249.941917775279,0,0,0,7.56501002586162e-13,0.0580822247203626,0,0,0,66,0.1,2e-4,250.0000000000001
1980,249.941917775279,0,0,0,4.35256091350113e-13,0.0580822247203629,0,0,0,67,0.1,2e-4,249.9999999999998
0,250,0,0,0,0,0,0,0,0,1,0.1,3e-4,250
30,250.000322400697,0,0,0,0,0,0,0,0,2,0.1,3e-4,250.000322400697
60,250.000090984018,0,0,0,0,0,0,0,0,3,0.1,3e-4,250.000090984018
90,250.000018876751,0,0,0,0,0,0,0,0,4,0.1,3e-4,250.000018876751
120,244.22919560426,0,0,0,12.0678281931112,0.00352716368070253,0,0,0,5,0.1,3e-4,256.3005509610519
150,229.862439887853,0,0,0,25.0142883850767,0.0145227199022657,0,0,0,6,0.1,3e-4,254.89125099283194
180,218.06244918434,0,0,0,33.6589944532374,0.0293481821941696,0,0,0,7,0.1,3e-4,251.75079181977156
210,214.776509745485,0,0,0,28.7907843200293,0.0441800932872516,0,0,0,8,0.1,3e-4,243.61147415880154
240,222.549963823325,0,0,0,20.9546968053786,0.0564905492896679,0,0,0,9,0.1,3e-4,243.56115117799325
270,230.751511404354,0,0,0,14.3965960037716,0.0667192424543068,0,0,0,10,0.1,3e-4,245.2148266505799
300,237.281026967093,0,0,0,9.43779703437678,0.0740702687887682,0,0,0,11,0.1,3e-4,246.79289427025856
330,241.929120997288,0,0,0,5.94539716133586,0.0790454857637956,0,0,0,12,0.1,3e-4,247.95356364438766
360,245.019296602992,0,0,0,3.63243141118072,0.0822364711723069,0,0,0,13,0.1,3e-4,248.73396448534504
390,246.978359912315,0,0,0,2.17140411444552,0.0842099952528433,0,0,0,14,0.1,3e-4,249.23397402201337
420,248.179452597152,0,0,0,1.27917265295942,0.0853991665300037,0,0,0,15,0.1,3e-4,249.5440244166414
450,248.899104271999,0,0,0,0.74653884880497,0.0861034486590095,0,0,0,16,0.1,3e-4,249.73174656946298
480,249.323762862803,0,0,0,0.433177327903131,0.086515900608115,0,0,0,17,0.1,3e-4,249.84345609131424
510,249.571901577991,0,0,0,0.250477049193385,0.0867557545369803,0,0,0,18,0.1,3e-4,249.90913438172137
540,249.7160072593,0,0,0,0.144535923051907,0.0868946368364972,0,0,0,19,0.1,3e-4,249.9474378191884
570,249.799381933105,0,0,0,0.0833029029299842,0.0869748452796868,0,0,0,20,0.1,3e-4,249.96965968131468
600,249.847510618716,0,0,0,0.0479777776704601,0.0870210965805627,0,0,0,21,0.1,3e-4,249.982509492967
630,249.875255935166,0,0,0,0.0276212887021361,0.0870477427182659,0,0,0,22,0.1,3e-4,249.9899249665864
660,249.891237951305,0,0,0,0.0158981288679701,0.0870630858749294,0,0,0,23,0.1,3e-4,249.99419916604788
690,249.900439745252,0,0,0,0.00914933292926554,0.0870719179259476,0,0,0,24,0.1,3e-4,249.9966609961072
720,249.905736337871,0,0,0,0.00526500827218914,0.0870770010536244,0,0,0,25,0.1,3e-4,249.9980783471968
750,249.908784604113,0,0,0,0.00302962745554793,0.0870799262547319,0,0,0,26,0.1,3e-4,249.9988941578233
780,249.910538767535,0,0,0,0.00174328421660997,0.0870816095279736,0,0,0,27,0.1,3e-4,249.99936366127957
810,249.911548170538,0,0,0,0.00100309189829734,0.0870825781149465,0,0,0,28,0.1,3e-4,249.99963384055124
840,249.912128996597,0,0,0,5.7717769313037e-4,0.0870831354470379,0,0,0,29,0.1,3e-4,249.99978930973717
870,249.912463207088,0,0,0,3.3210561538693e-4,0.0870834561363885,0,0,0,30,0.1,3e-4,249.99987876883978
900,249.912655511717,0,0,0,1.9109163290285e-4,0.0870836406601004,0,0,0,31,0.1,3e-4,249.99993024401
930,249.912766163115,0,0,0,1.0995283142508e-4,0.0870837468341029,0,0,0,32,0.1,3e-4,249.99995986278054
960,249.912829831325,0,0,0,6.32660553202543e-5,0.0870838079259498,0,0,0,33,0.1,3e-4,249.99997690530628
990,249.912866465595,0,0,0,3.64028060710881e-5,0.0870838430777667,0,0,0,34,0.1,3e-4,249.9999867114788
1020,249.912887544691,0,0,0,2.09458906887444e-5,0.0870838633038593,0,0,0,35,0.1,3e-4,249.99999235388555
1050,249.912899673443,0,0,0,1.20520999845571e-5,0.0870838749417968,0,0,0,36,0.1,3e-4,249.9999956004848
1080,249.912906652233,0,0,0,6.93468238177271e-6,0.0870838816381746,0,0,0,37,0.1,3e-4,249.99999746855357
1110,249.912910667774,0,0,0,3.9901607983453e-6,0.0870838854912172,0,0,0,38,0.1,3e-4,249.99999854342602
1140,249.912912978284,0,0,0,2.29590654324605e-6,0.0870838877082272,0,0,0,39,0.1,3e-4,249.99999916189876
1170,249.912914307734,0,0,0,1.32104619804921e-6,0.087083888983877,0,0,0,40,0.1,3e-4,249.99999951776408
1200,249.912915072688,0,0,0,7.60119371095981e-7,0.0870838897178756,0,0,0,41,0.1,3e-4,249.99999972252525
1230,249.912915512836,0,0,0,4.37366577662849e-7,0.0870838901402125,0,0,0,42,0.1,3e-4,249.9999998403428
1260,249.912915766094,0,0,0,2.51657213087766e-7,0.0870838903832218,0,0,0,43,0.1,3e-4,249.9999999081344
1290,249.912915911817,0,0,0,1.44801537195182e-7,0.0870838905230474,0,0,0,44,0.1,3e-4,249.9999999471416
1320,249.912915995665,0,0,0,8.3317640257423e-8,0.0870838906035019,0,0,0,45,0.1,3e-4,249.99999996958616
1350,249.91291604391,0,0,0,4.79403002730758e-8,0.0870838906497948,0,0,0,46,0.1,3e-4,249.9999999825001
1380,249.912916071669,0,0,0,2.75844632929294e-8,0.0870838906764313,0,0,0,47,0.1,3e-4,249.9999999899299
1410,249.912916087643,0,0,0,1.58718783705151e-8,0.0870838906917577,0,0,0,48,0.1,3e-4,249.99999999420663
1440,249.912916096833,0,0,0,9.132551186484281e-9,0.0870838907005765,0,0,0,49,0.1,3e-4,249.9999999966661
1470,249.912916102121,0,0,0,5.254796516221181e-9,0.0870838907056507,0,0,0,50,0.1,3e-4,249.99999999808145
1500,249.912916105164,0,0,0,3.0235676605372104e-9,0.0870838907085704,0,0,0,51,0.1,3e-4,249.99999999889613
1530,249.912916106915,0,0,0,1.7397365187006701e-9,0.0870838907102503,0,0,0,52,0.1,3e-4,249.99999999936497
1560,249.912916107923,0,0,0,1.00103040324162e-9,0.0870838907112169,0,0,0,53,0.1,3e-4,249.99999999963524
1590,249.912916108502,0,0,0,5.75984844506188e-10,0.0870838907117731,0,0,0,54,0.1,3e-4,249.99999999978976
1620,249.912916108836,0,0,0,3.3141704789870603e-10,0.0870838907120932,0,0,0,55,0.1,3e-4,249.9999999998795
1650,249.912916109027,0,0,0,1.90694704357631e-10,0.0870838907122773,0,0,0,56,0.1,3e-4,249.99999999992997
1680,249.912916109138,0,0,0,1.09724199465742e-10,0.0870838907123832,0,0,0,57,0.1,3e-4,249.9999999999601
1710,249.912916109202,0,0,0,6.313442205404909e-11,0.0870838907124442,0,0,0,58,0.1,3e-4,249.99999999997758
1740,249.912916109238,0,0,0,3.63270387708879e-11,0.0870838907124793,0,0,0,59,0.1,3e-4,249.9999999999868
1770,249.912916109259,0,0,0,2.0902285994341298e-11,0.0870838907124995,0,0,0,60,0.1,3e-4,249.99999999999238
1800,249.912916109271,0,0,0,1.2027007280849099e-11,0.0870838907125112,0,0,0,61,0.1,3e-4,249.99999999999554
1830,249.912916109278,0,0,0,6.92024327734983e-12,0.0870838907125178,0,0,0,62,0.1,3e-4,249.99999999999744
1860,249.912916109282,0,0,0,3.98185233445053e-12,0.0870838907125217,0,0,0,63,0.1,3e-4,249.99999999999852
1890,249.912916109284,0,0,0,2.2911258142127697e-12,0.0870838907125239,0,0,0,64,0.1,3e-4,249.9999999999988
1920,249.912916109286,0,0,0,1.3182953700055799e-12,0.0870838907125252,0,0,0,65,0.1,3e-4,249.99999999999983
1950,249.912916109286,0,0,0,7.58536555171791e-13,0.087083890712526,0,0,0,66,0.1,3e-4,249.99999999999926
1980,249.912916109287,0,0,0,4.36455834271382e-13,0.0870838907125263,0,0,0,67,0.1,3e-4,249.99999999999997
0,250,0,0,0,0,0,0,0,0,1,0.1,4e-4,250
30,250.000322400697,0,0,0,0,0,0,0,0,2,0.1,4e-4,250.000322400697
60,250.000090984018,0,0,0,0,0,0,0,0,3,0.1,4e-4,250.000090984018
90,250.000018876751,0,0,0,0,0,0,0,0,4,0.1,4e-4,250.000018876751
120,244.228458577956,0,0,0,12.0669072285447,0.0047026802681466,0,0,0,5,0.1,4e-4,256.30006848676885
150,229.860830705904,0,0,0,25.0103975895956,0.019362182716193,0,0,0,6,0.1,4e-4,254.89059047821578
180,218.059341898866,0,0,0,33.6521833747576,0.0391261451172903,0,0,0,7,0.1,4e-4,251.7506514187409
210,214.771648176334,0,0,0,28.7817778805184,0.0588960110520782,0,0,0,8,0.1,4e-4,243.61232206790447
240,222.541456991305,0,0,0,20.9458739281398,0.0753014268203397,0,0,0,9,0.1,4e-4,243.56263234626516
270,230.738346221125,0,0,0,14.3890987104356,0.0889306342069636,0,0,0,10,0.1,4e-4,245.21637556576755
300,237.263291407362,0,0,0,9.43218211050323,0.0987241320497898,0,0,0,11,0.1,4e-4,246.79419764991502
330,241.907568251538,0,0,0,5.94160463387513,0.105351758980081,0,0,0,12,0.1,4e-4,247.95452464439322
360,244.994937707793,0,0,0,3.63006885361826,0.109602290793124,0,0,0,13,0.1,4e-4,248.7346088522044
390,246.952124271905,0,0,0,2.17002007494621,0.112231039549245,0,0,0,14,0.1,4e-4,249.23437538640047
420,248.152046691733,0,0,0,1.27839836265436,0.113815027964885,0,0,0,15,0.1,4e-4,249.54426008235225
450,248.871004620802,0,0,0,0.746120648402673,0.114753161803568,0,0,0,16,0.1,4e-4,249.73187843100825
480,249.295266532905,0,0,0,0.432957815584013,0.115302587178163,0,0,0,17,0.1,4e-4,249.84352693566717
510,249.54318420015,0,0,0,0.250364769369835,0.115622111414176,0,0,0,18,0.1,4e-4,249.90917108093402
540,249.687169002757,0,0,0,0.144480013762238,0.115807135490099,0,0,0,19,0.1,4e-4,249.94745615200935
570,249.770478529687,0,0,0,0.0832759393228772,0.115913998520083,0,0,0,20,0.1,4e-4,249.96966846752997
600,249.818572531814,0,0,0,0.047965323127091,0.115975623726923,0,0,0,21,0.1,4e-4,249.982513478668
630,249.846299592784,0,0,0,0.0276159034862647,0.116011129282954,0,0,0,22,0.1,4e-4,249.9899266255532
660,249.862272112907,0,0,0,0.015896061361648,0.116031575111212,0,0,0,23,0.1,4e-4,249.99419974937985
690,249.871469032388,0,0,0,0.00914873854832421,0.116043345198408,0,0,0,24,0.1,4e-4,249.99666111613473
720,249.876763162471,0,0,0,0.00526500937565318,0.116050119700075,0,0,0,25,0.1,4e-4,249.99807829154673
750,249.879810209643,0,0,0,0.00302982569936534,0.116054018494588,0,0,0,26,0.1,4e-4,249.99889405383698
780,249.881563785768,0,0,0,0.00174351204692615,0.11605626215719,0,0,0,27,0.1,4e-4,249.99936355997212
810,249.882572916618,0,0,0,0.00100328846770945,0.116057553286924,0,0,0,28,0.1,4e-4,249.99963375837262
840,249.883153623961,0,0,0,5.7732847984587e-4,0.11605829626098,0,0,0,29,0.1,4e-4,249.99978924870183
870,249.883487787948,0,0,0,3.3221406159934e-4,0.116058723796774,0,0,0,30,0.1,4e-4,249.99987872580638
900,249.883680078368,0,0,0,1.9116651037476e-4,0.116058969815674,0,0,0,31,0.1,4e-4,249.99993021469405
930,249.883790728812,0,0,0,1.1000309584831e-4,0.116059111382934,0,0,0,32,0.1,4e-4,249.99995984329078
960,249.883854400629,0,0,0,6.3299108975744e-5,0.116059192845154,0,0,0,33,0.1,4e-4,249.99997689258313
990,249.883891039367,0,0,0,3.64242025069484e-5,0.116059239721,0,0,0,34,0.1,4e-4,249.99998670329052
1020,249.883912122409,0,0,0,2.0959570184188e-5,0.116059266694771,0,0,0,35,0.1,4e-4,249.99999234867394
1050,249.883924254225,0,0,0,1.20607583348958e-5,0.116059282216284,0,0,0,36,0.1,4e-4,249.99999559719961
1080,249.883931235232,0,0,0,6.94011735021785e-6,0.116059291147824,0,0,0,37,0.1,4e-4,249.99999746649718
1110,249.883935252312,0,0,0,3.99354871839259e-6,0.116059296287297,0,0,0,38,0.1,4e-4,249.999998542148
1140,249.883937563859,0,0,0,2.29800592980769e-6,0.116059299244701,0,0,0,39,0.1,4e-4,249.99999916110963
1170,249.88393889399,0,0,0,1.32234048526195e-6,0.116059300946479,0,0,0,40,0.1,4e-4,249.99999951727696
1200,249.883939659388,0,0,0,7.60913762933246e-7,0.116059301925733,0,0,0,41,0.1,4e-4,249.9999997222275
1230,249.88394009982,0,0,0,4.37852245564963e-7,0.116059302489224,0,0,0,42,0.1,4e-4,249.99999984016145
1260,249.883940353258,0,0,0,2.51953108974065e-7,0.116059302813473,0,0,0,43,0.1,4e-4,249.9999999080246
1290,249.883940499093,0,0,0,1.44981257099019e-7,0.116059303000056,0,0,0,44,0.1,4e-4,249.99999994707431
1320,249.883940583011,0,0,0,8.34264953890729e-8,0.116059303107421,0,0,0,45,0.1,4e-4,249.99999996954492
1350,249.8839406313,0,0,0,4.80060682823986e-8,0.116059303169202,0,0,0,46,0.1,4e-4,249.99999998247526
1380,249.883940659087,0,0,0,2.7624108866678e-8,0.116059303204752,0,0,0,47,0.1,4e-4,249.99999998991584
1410,249.883940675076,0,0,0,1.58957277236249e-8,0.11605930322521,0,0,0,48,0.1,4e-4,249.99999999419694
1440,249.883940684278,0,0,0,9.14687098320272e-9,0.116059303236981,0,0,0,49,0.1,4e-4,249.99999999666184
1470,249.883940689572,0,0,0,5.26337958421991e-9,0.116059303243755,0,0,0,50,0.1,4e-4,249.99999999807915
1500,249.883940692618,0,0,0,3.02870399038278e-9,0.116059303247653,0,0,0,51,0.1,4e-4,249.99999999889437
1530,249.883940694371,0,0,0,1.7428056848922502e-9,0.116059303249896,0,0,0,52,0.1,4e-4,249.9999999993637
1560,249.88394069538,0,0,0,1.00286183954999e-9,0.116059303251187,0,0,0,53,0.1,4e-4,249.99999999963404
1590,249.88394069596,0,0,0,5.770763074365381e-10,0.116059303251929,0,0,0,54,0.1,4e-4,249.99999999978903
1620,249.883940696294,0,0,0,3.32066742864985e-10,0.116059303252356,0,0,0,55,0.1,4e-4,249.9999999998784
1650,249.883940696486,0,0,0,1.91081006611549e-10,0.116059303252602,0,0,0,56,0.1,4e-4,249.99999999992968
1680,249.883940696598,0,0,0,1.09953652005641e-10,0.116059303252743,0,0,0,57,0.1,4e-4,249.9999999999607
1710,249.883940696661,0,0,0,6.32705772476057e-11,0.116059303252825,0,0,0,58,0.1,4e-4,249.9999999999771
1740,249.883940696698,0,0,0,3.6407757925473197e-11,0.116059303252872,0,0,0,59,0.1,4e-4,249.9999999999873
1770,249.883940696719,0,0,0,2.0950098684449798e-11,0.116059303252899,0,0,0,60,0.1,4e-4,249.99999999999287
1800,249.883940696731,0,0,0,1.2055305239794e-11,0.116059303252914,0,0,0,61,0.1,4e-4,249.99999999999596
1830,249.883940696738,0,0,0,6.936978513254479e-12,0.116059303252924,0,0,0,62,0.1,4e-4,249.99999999999787
1860,249.883940696742,0,0,0,3.99174221939268e-12,0.116059303252929,0,0,0,63,0.1,4e-4,249.99999999999892
1890,249.883940696744,0,0,0,2.2969663111449e-12,0.116059303252931,0,0,0,64,0.1,4e-4,249.99999999999923
1920,249.883940696746,0,0,0,1.3217422229577699e-12,0.116059303252933,0,0,0,65,0.1,4e-4,250.00000000000026
1950,249.883940696746,0,0,0,7.60569493541486e-13,0.116059303252934,0,0,0,66,0.1,4e-4,249.99999999999972
1980,249.883940696747,0,0,0,4.3765413895265297e-13,0.116059303252935,0,0,0,67,0.1,4e-4,250.00000000000037
0,250,0,0,0,0,0,0,0,0,1,0.1,5e-4,250
30,250.000322400697,0,0,0,0,0,0,0,0,2,0.1,5e-4,250.000322400697
60,250.000090984018,0,0,0,0,0,0,0,0,3,0.1,5e-4,250.000090984018
90,250.000018876751,0,0,0,0,0,0,0,0,4,0.1,5e-4,250.000018876751
120,244.22772156023,0,0,0,12.0659863634684,0.00587809453859234,0,0,0,5,0.1,5e-4,256.299586018237
150,229.85922174141,0,0,0,25.0065074112736,0.024200923802892,0,0,0,6,0.1,5e-4,254.8899300764865
180,218.056235481658,0,0,0,33.64537390519,0.0489017271068734,0,0,0,7,0.1,5e-4,251.75051111395487
210,214.766788779194,0,0,0,28.7727745134099,0.0736065436185316,0,0,0,8,0.1,5e-4,243.61316983622243
240,222.532954995485,0,0,0,20.9370553100415,0.0941026636441277,0,0,0,9,0.1,5e-4,243.56411296917062
270,230.725189900262,0,0,0,14.3816059181391,0.111127870265708,0,0,0,10,0.1,5e-4,245.21792368866681
300,237.245569417325,0,0,0,9.42657090500867,0.123359914776598,0,0,0,11,0.1,5e-4,246.79550023711025
330,241.886033485675,0,0,0,5.93781457010969,0.131636962587707,0,0,0,12,0.1,5e-4,247.9554850183724
360,244.97060022375,0,0,0,3.62770759865755,0.136944989323612,0,0,0,13,0.1,5e-4,248.7352528117312
390,246.925912339825,0,0,0,2.16863653655088,0.140227658258773,0,0,0,14,0.1,5e-4,249.23477653463465
420,248.124665851686,0,0,0,1.27762413262658,0.142205679287893,0,0,0,15,0.1,5e-4,249.54449566360046
450,248.842930752149,0,0,0,0.74570231880027,0.143377211380975,0,0,0,16,0.1,5e-4,249.73201028233024
480,249.266796323418,0,0,0,0.432738124243039,0.144063355353912,0,0,0,17,0.1,5e-4,249.84359780301494
510,249.514493079206,0,0,0,0.250252323798972,0.144462409552148,0,0,0,18,0.1,5e-4,249.90920781255713
540,249.658357043241,0,0,0,0.144423972807675,0.14469349926773,0,0,0,19,0.1,5e-4,249.94747451531643
570,249.741601422831,0,0,0,0.0832488793689174,0.144826976079729,0,0,0,20,0.1,5e-4,249.96967727827965
600,249.78966072735,0,0,0,0.0479528015956126,0.144903953559007,0,0,0,21,0.1,5e-4,249.98251748250462
630,249.817369516756,0,0,0,0.0276104732856241,0.144948307185932,0,0,0,22,0.1,5e-4,249.98992829722755
660,249.8333325271,0,0,0,0.0158939643940972,0.144973849802268,0,0,0,23,0.1,5e-4,249.99420034129636
690,249.84252456166,0,0,0,0.00914812523364585,0.144988554915936,0,0,0,24,0.1,5e-4,249.9966612418096
720,249.847816221771,0,0,0,0.00526499848893178,0.144997019277297,0,0,0,25,0.1,5e-4,249.99807823953725
750,249.850862044802,0,0,0,0.00303001643932565,0.145001890919466,0,0,0,26,0.1,5e-4,249.99889395216078
780,249.852615030271,0,0,0,0.00174373522641632,0.145004694614733,0,0,0,27,0.1,5e-4,249.99936346011216
810,249.853623886793,0,0,0,0.00100348217790216,0.1450063081237,0,0,0,28,0.1,5e-4,249.9996336770946
840,249.854204474029,0,0,0,5.774775208989e-4,0.14500723666965,0,0,0,29,0.1,5e-4,249.99978918821955
870,249.854538590636,0,0,0,3.3232144837055e-4,0.1450077710254,0,0,0,30,0.1,5e-4,249.99987868310976
900,249.854730866303,0,0,0,1.9124074822772e-4,0.145008078532208,0,0,0,31,0.1,5e-4,249.99993018558342
930,249.854841515457,0,0,0,1.1005297589692e-4,0.145008255493122,0,0,0,32,0.1,5e-4,249.99995982392602
960,249.854905190675,0,0,0,6.33319325983873e-5,0.145008357328582,0,0,0,33,0.1,5e-4,249.99997687993618
990,249.854941833753,0,0,0,3.64454617907835e-5,0.145008415931624,0,0,0,34,0.1,5e-4,249.99998669514642
1020,249.854962920666,0,0,0,2.09731681833698e-5,0.145008449655772,0,0,0,35,0.1,5e-4,249.99999234348996
1050,249.854975055498,0,0,0,1.20693684106656e-5,0.145008469062915,0,0,0,36,0.1,5e-4,249.99999559392933
1080,249.854982038696,0,0,0,6.9455238053777e-6,0.145008480231089,0,0,0,37,0.1,5e-4,249.9999974644509
1110,249.854986057298,0,0,0,3.99691984223164e-6,0.145008486658005,0,0,0,38,0.1,5e-4,249.99999854087585
1140,249.85498836987,0,0,0,2.30009544711975e-6,0.145008490356484,0,0,0,39,0.1,5e-4,249.99999916032192
1170,249.85498970068,0,0,0,1.32362898714015e-6,0.145008492484836,0,0,0,40,0.1,5e-4,249.99999951679382
1200,249.854990466516,0,0,0,7.61704771028036e-7,0.145008493709632,0,0,0,41,0.1,5e-4,249.9999997219304
1230,249.854990907229,0,0,0,4.38335938611382e-7,0.145008494414463,0,0,0,42,0.1,5e-4,249.9999998399794
1260,249.854991160846,0,0,0,2.52247854642281e-7,0.145008494820069,0,0,0,43,0.1,5e-4,249.99999990791392
1290,249.854991306794,0,0,0,1.45160308408229e-7,0.145008495053482,0,0,0,44,0.1,5e-4,249.9999999470078
1320,249.854991390782,0,0,0,8.35349626305496e-8,0.145008495187804,0,0,0,45,0.1,5e-4,249.99999996950478
1350,249.854991439114,0,0,0,4.8071611677136e-8,0.145008495265101,0,0,0,46,0.1,5e-4,249.9999999824507
1380,249.854991466928,0,0,0,2.76636246132494e-8,0.145008495309584,0,0,0,47,0.1,5e-4,249.9999999899012
1410,249.854991482934,0,0,0,1.59195021731892e-8,0.145008495335181,0,0,0,48,0.1,5e-4,249.99999999418867
1440,249.854991492144,0,0,0,9.16114764247163e-9,0.145008495349912,0,0,0,49,0.1,5e-4,249.99999999665505
1470,249.854991497445,0,0,0,5.27193785380894e-9,0.14500849535839,0,0,0,50,0.1,5e-4,249.99999999807534
1500,249.854991500496,0,0,0,3.03382609012073e-9,0.145008495363268,0,0,0,51,0.1,5e-4,249.9999999988931
1530,249.854991502251,0,0,0,1.7458667002703901e-9,0.145008495366075,0,0,0,52,0.1,5e-4,249.99999999936296
1560,249.854991503261,0,0,0,1.0046886158021302e-9,0.145008495367691,0,0,0,53,0.1,5e-4,249.9999999996334
1590,249.854991503842,0,0,0,5.78165111092075e-10,0.14500849536862,0,0,0,54,0.1,5e-4,249.9999999997888
1620,249.854991504177,0,0,0,3.32714923235781e-10,0.145008495369155,0,0,0,55,0.1,5e-4,249.99999999987887
1650,249.854991504369,0,0,0,1.9146644793973002e-10,0.145008495369463,0,0,0,56,0.1,5e-4,249.9999999999299
1680,249.85499150448,0,0,0,1.10182616187066e-10,0.145008495369641,0,0,0,57,0.1,5e-4,249.99999999995984
1710,249.854991504544,0,0,0,6.34064560159212e-11,0.145008495369742,0,0,0,58,0.1,5e-4,249.99999999997715
1740,249.85499150458,0,0,0,3.6488320967719795e-11,0.145008495369801,0,0,0,59,0.1,5e-4,249.9999999999863
1770,249.854991504601,0,0,0,2.0997823418937398e-11,0.145008495369834,0,0,0,60,0.1,5e-4,249.99999999999184
1800,249.854991504613,0,0,0,1.2083553768419698e-11,0.145008495369854,0,0,0,61,0.1,5e-4,249.99999999999494
1830,249.854991504621,0,0,0,6.953686044553959e-12,0.145008495369865,0,0,0,62,0.1,5e-4,249.99999999999784
1860,249.854991504624,0,0,0,4.00161662147722e-12,0.145008495369871,0,0,0,63,0.1,5e-4,249.99999999999787
