Time,Patch,ZWZW,ZWZZ,ZWMZ,ZWMM,ZWMW,ZWRW,ZWRZ,ZWMR,ZWRR,ZZZW,ZZZZ,ZZMZ,ZZMM,ZZMW,ZZRW,ZZRZ,ZZMR,ZZRR,MZZW,MZZZ,MZMZ,MZMM,MZMW,MZRW,MZRZ,MZMR,MZRR,MMZW,MMZZ,MMMZ,MMMM,MMMW,MMRW,MMRZ,MMMR,MMRR,MWZW,MWZZ,MWMZ,MWMM,MWMW,MWRW,MWRZ,MWMR,MWRR,RWZW,RWZZ,RWMZ,RWMM,RWMW,RWRW,RWRZ,RWMR,RWRR,RZZW,RZZZ,RZMZ,RZMM,RZMW,RZRW,RZRZ,RZMR,RZRR,MRZW,MRZZ,MRMZ,MRMM,MRMW,MRRW,MRRZ,MRMR,MRRR,RRZW,RRZZ,RRMZ,RRMM,RRMW,RRRW,RRRZ,RRMR,RRRR
199,1,0,8.69077599263819e-06,2.02531862228335e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56747959830172e-07,6.96655279977712e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,1,0,7.90860615330075e-06,1.84303994627785e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42640643445457e-07,6.33956304779718e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,1,0,7.19683159950368e-06,1.67716635111284e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29802985535366e-07,5.76900237349543e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,1,0,6.54911675554835e-06,1.52622137951269e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18120716837183e-07,5.24979215988084e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,1,0,5.959696247549e-06,1.38886145535655e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07489852321836e-07,4.77731086549157e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,1,0,5.42332358526959e-06,1.26386392437446e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.7815765612871e-08,4.34735288759733e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,1,0,4.93522446259533e-06,1.15011617118076e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.90123467077127e-08,3.95609112771357e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,1,0,4.49105426096175e-06,1.04660571577449e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.10012355040185e-08,3.60004292621935e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,1,0,4.08685937747519e-06,9.52411201354784e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.37111243086569e-08,3.27603906285961e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,1,0,3.71904203350242e-06,8.66694193232853e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.70771231208777e-08,2.98119554720224e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,1,0,3.38432825048721e-06,7.88691715841897e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10401820399987e-08,2.71288794795404e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,1,0,3.07973870794336e-06,7.17709461416126e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55465656563989e-08,2.46872803263818e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,1,0,2.80256222422845e-06,6.53115609888674e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0547374747323e-08,2.24654250970074e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,1,0,2.55033162404789e-06,5.94335204998694e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.59981110200639e-08,2.04435368382767e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,1,0,2.32080177788358e-06,5.40845036548811e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.18582810282581e-08,1.86036185228318e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,1,0,2.11192961787406e-06,4.92168983259418e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.80910357357149e-08,1.6929292855777e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,1,0,1.9218559522654e-06,4.47873774766071e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46628425195006e-08,1.5405656498757e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,1,0,1.74888891656151e-06,4.07565135037124e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.15431866927455e-08,1.40191474138689e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,1,0,1.59148891407097e-06,3.70884272883783e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.87042998903984e-08,1.27574241466207e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,1,0,1.44825491180459e-06,3.37504688324243e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.61209129002626e-08,1.16092559734248e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,1,0,1.31791196974217e-06,3.07129266375061e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.37700307392389e-08,1.05644229358166e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,1,0,1.19929989246538e-06,2.79487632401305e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16307279727074e-08,9.61362487159311e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,1,0,1.09136290214349e-06,2.54333745485188e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96839624551638e-08,8.74839863314973e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,1,0,9.9314024095058e-07,2.31443708391521e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7912405834199e-08,7.96104275616626e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,1,0,9.03757619265028e-07,2.10613774636284e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63002893091211e-08,7.24454890811129e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,1,0,8.22419433531175e-07,1.91658534919019e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48332632713002e-08,6.59253950638128e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,1,0,7.48401684513369e-07,1.74409266776307e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34982695768832e-08,5.99921095080696e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,1,0,6.81045532907166e-07,1.58712432766439e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22834253149637e-08,5.45928196523434e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,1,0,6.19751434945521e-07,1.4442831381746e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1177917036617e-08,4.96794658836325e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,1,0,5.63973805800424e-07,1.31429765573888e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01719045033214e-08,4.52083139541055e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,1,0,5.13216163278386e-07,1.19601086672238e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.25643309802252e-09,4.1139565698236e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,1,0,4.67026708583332e-07,1.08836988871737e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.42335411920049e-09,3.74370047853948e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,1,0,4.24994304810832e-07,9.90416598732806e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.66525224847245e-09,3.40676743547093e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,1,0,3.86744817377857e-07,9.01279104846854e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.97537954610993e-09,3.10015836627854e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,1,0,3.5193778381385e-07,8.20163985410637e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.34759538696003e-09,2.82114411331348e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,1,0,3.20263383270603e-07,7.4634922672368e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.77631180213363e-09,2.56724114311526e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,1,0,2.91439678776249e-07,6.79177796318549e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2564437399416e-09,2.33618944023489e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,1,0,2.65210107686387e-07,6.18051794649879e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.78336380334686e-09,2.12593239061375e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,1,0,2.41341197994612e-07,5.6242713313139e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35286106104564e-09,1.93459847545851e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,1,0,2.19620490175097e-07,5.11808691149565e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.96110356555153e-09,1.76048461266725e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,1,0,1.99854646059338e-07,4.65745908946104e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6046042446519e-09,1.60204099752719e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,1,0,1.81867727913998e-07,4.23828777140955e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.28018986263323e-09,1.45785730774975e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,1,0,1.65499632401738e-07,3.85684187198269e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.98497277499624e-09,1.32665015005227e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,1,0,1.50604665485581e-07,3.50972610350425e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71632522524657e-09,1.20725163654756e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,1,0,1.37050245591879e-07,3.19385075418887e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.47185595497438e-09,1.09859898925828e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,1,0,1.2471572348861e-07,2.90640418631187e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.24938891902669e-09,9.99725080225039e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,1,0,1.13491308374635e-07,2.6448278095438e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04694391631429e-09,9.09749823004785e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,1,0,1.03277090620918e-07,2.40679330668486e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.862718963846e-09,8.27872338934355e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,1,0,9.39821524650354e-08,2.19018190908322e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69507425709986e-09,7.53363828430263e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,1,0,8.55237587431822e-08,1.99306553726573e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54251757396087e-09,6.85561083871539e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,1,0,7.78266204562958e-08,1.81368963891181e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40369099230439e-09,6.23860586323101e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,1,0,7.08222246152292e-08,1.65045757140975e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.277358802997e-09,5.67713133554022e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,1,0,6.44482243998585e-08,1.50191638998287e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16239651072727e-09,5.1661895153416e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,1,0,5.86478842038713e-08,1.36674391488442e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05778082476182e-09,4.70123245896085e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,1,0,5.33695746255229e-08,1.24373696254482e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.62580550533252e-10,4.27812153765438e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,1,0,4.85663129092258e-08,1.13180063591578e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.75948300985259e-10,3.89309059926548e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,1,0,4.41953447473955e-08,1.02993857868336e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.97112953896586e-10,3.54271244533159e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,1,0,4.02177637201299e-08,9.37244106601861e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.25372788045893e-10,3.22386832525175e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,1,0,3.65981649853182e-08,8.52892137007694e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.60089237121763e-10,2.93372017597909e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,1,0,3.33043301366396e-08,7.76131844677001e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.00681205780804e-10,2.66968536014097e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,1,0,3.0306940424342e-08,7.06279978656071e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.46619897260532e-10,2.42941367772828e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,1,0,2.75793157861512e-08,6.42714780577025e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.97424106507084e-10,2.21076644673274e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,1,0,2.50971773653976e-08,5.84870450325093e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.52655936921446e-10,2.01179746652679e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,1,0,2.28384314025118e-08,5.32232109795834e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.11916902598516e-10,1.83073569453938e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,1,0,2.07829725762858e-08,4.84331219914209e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7484438136465e-10,1.66596948203084e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,1,0,1.89125050444201e-08,4.4074141012193e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41108387041831e-10,1.51603222864806e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,1,0,1.72103795904222e-08,4.01074683210957e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.10408632208067e-10,1.37958932806974e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
